STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,WEALTH_QUINTILE,LOCATION,EDU_TYPE,EDU_FIELD,SUBJECT,INFRASTR,SE_BKGRD,TEACH_EXPERIENCE,CONTRACT_TYPE,COUNTRY_ORIGIN,REGION_DEST,IMM_STATUS,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,OBS_STATUS,FREQ,DECIMALS
GGR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,AE,2006,70.06499,0,A,A,5
GGR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,AE,2007,65.92818,0,A,A,5
GGR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,AE,2011,77.03351,0,A,A,5
GGR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,AE,2012,73.89064,0,A,A,5
GGR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,AE,2013,77.05368,0,A,A,5
GGR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,AE,2014,82.46350,0,A,A,5
GGR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,AE,2015,94.94949,0,A,A,5
GGR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,AE,2016,87.44699,0,A,A,5
GGR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,AF,2012,36.91151,0,A,A,5
GGR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,AF,2013,40.10157,0,A,A,5
GGR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,AF,2014,39.21469,0,A,A,5
GGR,PT,L2,_T,_T,_T,GLAST,INST_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,_Z,_Z,W00,W00,_Z,AF,2015,36.61790,0,A,A,5
