DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,ECO,TIME_PERIOD,OBS_VALUE,T3,S3,T12,I13,S11,S4,R1,T5,S14,I11,S7,S9,C5,S5,T2,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_T,ECO_SECTOR_SER,1993,27.77,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_T,ECO_SECTOR_SER,2012,51.95,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_T,ECO_SECTOR_X,1993,1.36,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_T,ECO_SECTOR_X,2012,2.99,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_M,ECO_SECTOR_TOTAL,1993,100,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_M,ECO_SECTOR_TOTAL,2012,100,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_F,ECO_SECTOR_X,1993,2.06,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_F,ECO_SECTOR_X,2012,2.82,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_F,ECO_SECTOR_AGR,1993,76.52,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_F,ECO_SECTOR_AGR,2012,36.63,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_T,ECO_ISIC4_D,2012,0.22,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_M,ECO_ISIC4_F,2012,9.77,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_M,ECO_ISIC4_G,2012,21.56,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_F,ECO_ISIC4_TOTAL,2012,100,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_F,ECO_ISIC4_C,2012,3.87,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_F,ECO_ISIC4_T,2012,0.03,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_AGR,2012,29.63,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_CON,2012,9.77,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2012,36.81,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_TOTAL,1993,100,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_TOTAL,2012,100,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_M,ECO_SECTOR_AGR,1993,53.67,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_M,ECO_SECTOR_AGR,2012,24.14,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_F,ECO_SECTOR_IND,1993,1.32,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_F,ECO_SECTOR_IND,2012,4.37,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_T,ECO_ISIC4_P,2012,2.78,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_M,ECO_ISIC4_L,2012,0.28,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_M,ECO_ISIC4_Q,2012,0.66,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,GMB,A,7014,EMP_TEMP_DT,SEX_F,ECO_ISIC4_I,2012,1.77,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
