DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,ECO,TIME_PERIOD,OBS_VALUE,T3,S3,T12,I13,S11,S4,R1,T5,S14,I11,S7,S9,C5,S5,T2,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_CHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CHL,A,987,EMP_TEMP_DT,SEX_T,ECO_ISIC3_D,2002,12.16,,15,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CHL,A,987,EMP_TEMP_DT,SEX_T,ECO_ISIC3_G,2002,19.50,,15,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CHL,A,987,EMP_TEMP_DT,SEX_T,ECO_ISIC3_J,2002,1.88,,15,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CHL,A,987,EMP_TEMP_DT,SEX_T,ECO_ISIC3_X,2002,0.01,,15,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CHL,A,987,EMP_TEMP_DT,SEX_M,ECO_ISIC3_I,2002,9.64,,15,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CHL,A,987,EMP_TEMP_DT,SEX_M,ECO_ISIC3_K,2002,9.48,,15,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CHL,A,987,EMP_TEMP_DT,SEX_M,ECO_ISIC3_L,2002,5,,15,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CHL,A,987,EMP_TEMP_DT,SEX_M,ECO_ISIC3_X,2002,0.01,,15,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CHL,A,987,EMP_TEMP_DT,SEX_F,ECO_ISIC3_M,2002,12.48,,15,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CHL,A,987,EMP_TEMP_DT,SEX_F,ECO_ISIC3_Q,2002,0.05,,15,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
