DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,ECO,TIME_PERIOD,OBS_VALUE,T3,S3,T12,I13,S11,S4,R1,T5,S14,I11,S7,S9,C5,S5,T2,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2006,27.16,,21,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2011,28.40,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2015,30.64,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2014,29.74,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2008,27.14,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2018,30.38,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2012,29.45,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2013,29.47,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2010,28.08,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2004,26.46,,21,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2016,30.08,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2009,27.13,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2005,26.06,,21,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2017,29.78,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2007,27.56,,21,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MAN,2006,22.07,,21,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MAN,2007,22.45,,21,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MAN,2005,20.36,,21,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MAN,2011,19.93,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MAN,2012,19.30,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MAN,2004,20.92,,21,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MAN,2009,20.25,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MAN,2018,20.08,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MAN,2015,17.88,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MAN,2013,19.55,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MAN,2010,19.87,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MAN,2014,17.83,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MAN,2017,19.34,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_SRB_EMP_TEMP_SEX_ECO_DT(1.0),YI,SRB,A,467,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MAN,2008,19.73,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
