DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,ECO,TIME_PERIOD,OBS_VALUE,T3,S3,T12,I13,S11,S4,R1,T5,S14,I11,S7,S9,C5,S5,T2,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_NCL_EMP_TEMP_SEX_ECO_DT(1.0),YI,NCL,A,92,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MKT,1996,30.71,,,,,,,,,,,,,,,83,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_NCL_EMP_TEMP_SEX_ECO_DT(1.0),YI,NCL,A,92,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MKT,2008,32.92,,,,,,,,,,,,,,,83,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_NCL_EMP_TEMP_SEX_ECO_DT(1.0),YI,NCL,A,92,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MKT,2005,32.19,,,,,,,,,,,,,,,83,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_NCL_EMP_TEMP_SEX_ECO_DT(1.0),YI,NCL,A,92,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MKT,2000,46.73,,,,,,,,,,,,,,,83,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_NCL_EMP_TEMP_SEX_ECO_DT(1.0),YI,NCL,A,92,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MKT,2007,32.51,,,,,,,,,,,,,,,83,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_NCL_EMP_TEMP_SEX_ECO_DT(1.0),YI,NCL,A,92,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MKT,2006,32.85,,,,,,,,,,,,,,,83,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_NCL_EMP_TEMP_SEX_ECO_DT(1.0),YI,NCL,A,92,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,1996,29.08,,,,,,,,,,,,,,,83,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_NCL_EMP_TEMP_SEX_ECO_DT(1.0),YI,NCL,A,92,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_PUB,1996,28.98,,,,,,,,,,,,,,,83,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_NCL_EMP_TEMP_SEX_ECO_DT(1.0),YI,NCL,A,92,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_AGR,1996,4.14,,,,,,,,,,,,,,,83,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_NCL_EMP_TEMP_SEX_ECO_DT(1.0),YI,NCL,A,92,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_AGR,2014,3.91,,19,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
