DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,ECO,TIME_PERIOD,OBS_VALUE,T3,S3,T12,I13,S11,S4,R1,T5,S14,I11,S7,S9,C5,S5,T2,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_GRC_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRC,A,2240,EMP_TEMP_DT,SEX_T,ECO_ISIC3_B,2006,0.32,,,,,,,2384,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRC_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRC,A,2240,EMP_TEMP_DT,SEX_T,ECO_ISIC3_B,2000,0.29,,,,,,,2384,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRC_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRC,A,2240,EMP_TEMP_DT,SEX_T,ECO_ISIC3_B,2001,0.29,,,,,,,2384,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRC_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRC,A,2240,EMP_TEMP_DT,SEX_T,ECO_ISIC3_B,2002,0.34,,,,,,,2384,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRC_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRC,A,2240,EMP_TEMP_DT,SEX_T,ECO_ISIC3_B,1995,0.39,,,,,,,2384,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRC_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRC,A,2240,EMP_TEMP_DT,SEX_T,ECO_ISIC3_B,2005,0.32,,,,,,,2384,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRC_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRC,A,2240,EMP_TEMP_DT,SEX_T,ECO_ISIC3_B,1999,0.31,,,,,,,2384,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRC_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRC,A,2240,EMP_TEMP_DT,SEX_T,ECO_ISIC3_B,1994,0.39,,,,,,,2384,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRC_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRC,A,2240,EMP_TEMP_DT,SEX_T,ECO_ISIC3_B,2004,0.27,,,,,,,2384,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRC_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRC,A,2240,EMP_TEMP_DT,SEX_T,ECO_ISIC3_B,1997,0.37,,,,,,,2384,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
