DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,ECO,TIME_PERIOD,OBS_VALUE,T3,S3,T12,I13,S11,S4,R1,T5,S14,I11,S7,S9,C5,S5,T2,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_ZMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,ZMB,A,735,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_CON,1990,0.15,,19,,,,,,,,,,,,,81,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ZMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,ZMB,A,735,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_CON,2000,0.12,,21,,,,,,,,,,,,,81,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ZMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,ZMB,A,735,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_MAN,1990,2.61,,19,,,,,,,,,,,,,81,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ZMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,ZMB,A,735,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_MAN,2000,1.67,,21,,,,,,,,,,,,,81,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ZMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,ZMB,A,735,EMP_TEMP_DT,SEX_T,ECO_SECTOR_AGR,1990,49.83,,19,,,,,,,,,,,,,81,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ZMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,ZMB,A,735,EMP_TEMP_DT,SEX_T,ECO_SECTOR_AGR,2000,71.61,,21,,,,,,,,,,,,,81,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ZMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,ZMB,A,735,EMP_TEMP_DT,SEX_M,ECO_SECTOR_X,1990,16.05,,19,,,,,,,,,,,,,81,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ZMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,ZMB,A,735,EMP_TEMP_DT,SEX_T,ECO_ISIC2_4,1990,0.57,,19,,,,,,,,,,,,,81,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ZMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,ZMB,A,735,EMP_TEMP_DT,SEX_T,ECO_ISIC2_4,2000,0.39,,21,,,,,,,,,,,,,81,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ZMB_EMP_TEMP_SEX_ECO_DT(1.0),YI,ZMB,A,735,EMP_TEMP_DT,SEX_M,ECO_ISIC2_TOTAL,1990,100,,19,,,,,,,,,,,,,81,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
