DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,ECO,TIME_PERIOD,OBS_VALUE,T3,S3,T12,I13,S11,S4,R1,T5,S14,I11,S7,S9,C5,S5,T2,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_BLR_EMP_TEMP_SEX_ECO_DT(1.0),YI,BLR,A,485,EMP_TEMP_DT,SEX_T,ECO_ISIC3_F,2015,7.69,,,,,,,,,,,,,,,85,,DT,PT,0,,1,EA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BLR_EMP_TEMP_SEX_ECO_DT(1.0),YI,BLR,A,485,EMP_TEMP_DT,SEX_T,ECO_SECTOR_SER,2015,59.24,,,,,,,,,,,,,,,85,,DT,PT,0,,1,EA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BLR_EMP_TEMP_SEX_ECO_DT(1.0),YI,BLR,A,485,EMP_TEMP_DT,SEX_F,ECO_SECTOR_TOTAL,2015,100,,,,,,,,,,,,,,,85,,DT,PT,0,,1,EA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BLR_EMP_TEMP_SEX_ECO_DT(1.0),YI,BLR,A,13362,EMP_TEMP_DT,SEX_F,ECO_SECTOR_X,2016,0.05,104,,,,,,,,,,57,,,3210,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BLR_EMP_TEMP_SEX_ECO_DT(1.0),YI,BLR,A,13362,EMP_TEMP_DT,SEX_F,ECO_SECTOR_X,2017,0.07,104,,,,,,,,4077,,57,,,3210,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BLR_EMP_TEMP_SEX_ECO_DT(1.0),YI,BLR,A,13362,EMP_TEMP_DT,SEX_F,ECO_SECTOR_X,2018,0.03,,,,,,,,,4077,,,,,3210,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BLR_EMP_TEMP_SEX_ECO_DT(1.0),YI,BLR,A,13362,EMP_TEMP_DT,SEX_T,ECO_SECTOR_SER,2016,58.71,104,,,,,,,,,,57,,,3210,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BLR_EMP_TEMP_SEX_ECO_DT(1.0),YI,BLR,A,13362,EMP_TEMP_DT,SEX_T,ECO_SECTOR_SER,2018,58.04,,,,,,,,,4077,,,,,3210,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BLR_EMP_TEMP_SEX_ECO_DT(1.0),YI,BLR,A,13362,EMP_TEMP_DT,SEX_T,ECO_SECTOR_SER,2017,58.50,104,,,,,,,,4077,,57,,,3210,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BLR_EMP_TEMP_SEX_ECO_DT(1.0),YI,BLR,A,13362,EMP_TEMP_DT,SEX_T,ECO_SECTOR_TOTAL,2016,100,104,,,,,,,,,,57,,,3210,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BLR_EMP_TEMP_SEX_ECO_DT(1.0),YI,BLR,A,13362,EMP_TEMP_DT,SEX_T,ECO_SECTOR_TOTAL,2018,100,,,,,,,,,4077,,,,,3210,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BLR_EMP_TEMP_SEX_ECO_DT(1.0),YI,BLR,A,13362,EMP_TEMP_DT,SEX_T,ECO_SECTOR_TOTAL,2017,100,104,,,,,,,,4077,,57,,,3210,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BLR_EMP_TEMP_SEX_ECO_DT(1.0),YI,BLR,A,13362,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2016,27.82,104,,,,,,,,,,57,,,3210,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BLR_EMP_TEMP_SEX_ECO_DT(1.0),YI,BLR,A,13362,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2018,27.71,,,,,,,,,4077,,,,,3210,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BLR_EMP_TEMP_SEX_ECO_DT(1.0),YI,BLR,A,13362,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2017,28.57,104,,,,,,,,4077,,57,,,3210,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BLR_EMP_TEMP_SEX_ECO_DT(1.0),YI,BLR,A,13362,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_PUB,2016,39.71,104,,,,,,,,,,57,,,3210,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BLR_EMP_TEMP_SEX_ECO_DT(1.0),YI,BLR,A,13362,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_PUB,2017,39.32,104,,,,,,,,4077,,57,,,3210,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BLR_EMP_TEMP_SEX_ECO_DT(1.0),YI,BLR,A,13362,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_PUB,2018,39.21,,,,,,,,,4077,,,,,3210,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BLR_EMP_TEMP_SEX_ECO_DT(1.0),YI,BLR,A,13362,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_X,2016,0.05,104,,,,,,,,,,57,,,3210,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
