DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,ECO,TIME_PERIOD,OBS_VALUE,T3,S3,T12,I13,S11,S4,R1,T5,S14,I11,S7,S9,C5,S5,T2,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,1543,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MKT,2000,17.62,,18,,,,,,,,,,,,,239,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,1543,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MAN,2000,1.09,,18,,,,,,,,,,,,,239,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,1543,EMP_TEMP_DT,SEX_T,ECO_ISIC3_H,2000,0.19,,18,,,,,,,,,,,,,239,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,1543,EMP_TEMP_DT,SEX_T,ECO_SECTOR_AGR,2000,72.34,,18,,,,,,,,,,,,,239,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_T,ECO_ISIC3_C,2010,0.92,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_T,ECO_ISIC3_TOTAL,2010,100,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_T,ECO_ISIC3_X,2010,25.47,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_M,ECO_ISIC3_A,2010,22.13,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_M,ECO_ISIC3_F,2010,4.73,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_M,ECO_ISIC3_D,2010,2.34,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_F,ECO_ISIC3_C,2010,0.36,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_F,ECO_ISIC3_E,2010,0.14,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_F,ECO_ISIC3_G,2010,48.16,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_F,ECO_ISIC3_L,2010,0.71,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_F,ECO_ISIC3_P,2010,0.77,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_AGR,2010,19.19,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MAN,2010,2.34,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_X,2010,27.41,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_TOTAL,2010,100,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_MEL,2010,0.49,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_X,2010,23.43,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_PUB,2010,7.23,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,1543,EMP_TEMP_DT,SEX_T,ECO_ISIC3_TOTAL,2000,100,,18,,,,,,,,,,,,,239,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,1543,EMP_TEMP_DT,SEX_T,ECO_ISIC3_Q,2000,0.01,,18,,,,,,,,,,,,,239,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,1543,EMP_TEMP_DT,SEX_T,ECO_SECTOR_NAG,2000,27.66,,18,,,,,,,,,,,,,239,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_M,ECO_SECTOR_TOTAL,2010,100,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_M,ECO_SECTOR_AGR,2010,22.71,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_M,ECO_SECTOR_NAG,2010,77.29,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_T,ECO_ISIC3_G,2010,35.15,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_T,ECO_ISIC3_N,2010,1.23,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_T,ECO_ISIC3_O,2010,1.51,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_F,ECO_ISIC3_A,2010,15.31,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MEL,2010,1.20,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_TOTAL,2010,100,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MEL,2010,1.87,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_PUB,2010,10.73,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_AGR,2010,15.49,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_CON,2010,0.48,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,1543,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_AGR,2000,72.34,,18,,,,,,,,,,,,,239,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,1543,EMP_TEMP_DT,SEX_T,ECO_ISIC3_K,2000,1.17,,18,,,,,,,,,,,,,239,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,1543,EMP_TEMP_DT,SEX_T,ECO_ISIC3_M,2000,1.16,,18,,,,,,,,,,,,,239,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,1543,EMP_TEMP_DT,SEX_T,ECO_ISIC3_X,2000,1.33,,18,,,,,,,,,,,,,239,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_PNG_EMP_TEMP_SEX_ECO_DT(1.0),YI,PNG,A,13369,EMP_TEMP_DT,SEX_T,ECO_SECTOR_AGR,2010,19.19,,,,,,,3513,,,264,,,,,,B,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
