DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,ECO,TIME_PERIOD,OBS_VALUE,T3,S3,T12,I13,S11,S4,R1,T5,S14,I11,S7,S9,C5,S5,T2,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_T,ECO_ISIC2_2,1993,0.05,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_M,ECO_ISIC2_5,1993,0.90,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_T,ECO_SECTOR_IND,1993,2.05,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_M,ECO_SECTOR_TOTAL,1993,100,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_F,ECO_SECTOR_AGR,1993,85.90,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_F,ECO_SECTOR_NAG,1993,14.10,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_TOTAL,1993,100,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_PUB,1993,4.60,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_TOTAL,1993,100,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MEL,1993,0.30,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_T,ECO_ISIC2_TOTAL,1993,100,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_M,ECO_ISIC2_2,1993,0.10,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_F,ECO_ISIC2_0,1993,0.30,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_T,ECO_SECTOR_SER,1993,14.50,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_F,ECO_SECTOR_TOTAL,1993,100,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_PUB,1993,8.10,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_X,1993,0.50,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_AGR,1993,85.90,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_T,ECO_ISIC2_3,1993,1.40,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_T,ECO_ISIC2_0,1993,0.40,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_TCD_EMP_TEMP_SEX_ECO_DT(1.0),YI,TCD,A,1689,EMP_TEMP_DT,SEX_M,ECO_ISIC2_9,1993,8.10,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
