DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,ECO,TIME_PERIOD,OBS_VALUE,T3,S3,T12,I13,S11,S4,R1,T5,S14,I11,S7,S9,C5,S5,T2,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_BFA_EMP_TEMP_SEX_ECO_DT(1.0),YI,BFA,A,903,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MEL,2006,0.55,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BFA_EMP_TEMP_SEX_ECO_DT(1.0),YI,BFA,A,903,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2006,8.86,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BFA_EMP_TEMP_SEX_ECO_DT(1.0),YI,BFA,A,903,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_PUB,2006,5.37,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BFA_EMP_TEMP_SEX_ECO_DT(1.0),YI,BFA,A,903,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_AGR,2006,81.55,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BFA_EMP_TEMP_SEX_ECO_DT(1.0),YI,BFA,A,903,EMP_TEMP_DT,SEX_T,ECO_ISIC3_J,2006,0.10,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BFA_EMP_TEMP_SEX_ECO_DT(1.0),YI,BFA,A,903,EMP_TEMP_DT,SEX_T,ECO_ISIC3_O,2006,1.53,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BFA_EMP_TEMP_SEX_ECO_DT(1.0),YI,BFA,A,903,EMP_TEMP_DT,SEX_M,ECO_ISIC3_N,2006,0.61,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BFA_EMP_TEMP_SEX_ECO_DT(1.0),YI,BFA,A,903,EMP_TEMP_DT,SEX_F,ECO_ISIC3_TOTAL,2006,100,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BFA_EMP_TEMP_SEX_ECO_DT(1.0),YI,BFA,A,903,EMP_TEMP_DT,SEX_F,ECO_ISIC3_O,2006,1.38,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BFA_EMP_TEMP_SEX_ECO_DT(1.0),YI,BFA,A,903,EMP_TEMP_DT,SEX_F,ECO_ISIC3_P,2006,0.62,,18,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
