DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,ECO,TIME_PERIOD,OBS_VALUE,T3,S3,T12,I13,S11,S4,R1,T5,S14,I11,S7,S9,C5,S5,T2,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_T,ECO_ISIC2_2,1988,0.40,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_T,ECO_ISIC2_2,1994,0.43,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_T,ECO_ISIC2_2,1996,0.06,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_T,ECO_ISIC2_2,1998,0.17,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_T,ECO_ISIC2_6,1988,19.35,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_T,ECO_ISIC2_6,1998,23.85,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_T,ECO_ISIC2_6,1996,19.18,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_T,ECO_ISIC2_6,1994,22.66,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_F,ECO_ISIC2_7,1988,1.39,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_F,ECO_ISIC2_7,1996,2.44,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_F,ECO_ISIC2_7,1998,2.26,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_F,ECO_ISIC2_7,1994,2.82,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_M,ECO_ISIC2_8,1988,1.56,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_M,ECO_ISIC2_8,1998,2.64,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_M,ECO_ISIC2_8,1994,3.58,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_M,ECO_ISIC2_8,1996,2.01,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MKT,1988,28.17,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MKT,1994,32.09,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MKT,1996,29.90,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MKT,1998,33.50,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_X,1988,6.25,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_X,1994,2.33,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_X,1998,3.80,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_X,1996,4.42,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MEL,1988,1.78,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_GRD_EMP_TEMP_SEX_ECO_DT(1.0),YI,GRD,A,1193,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MEL,1996,1.60,,,,,,,,,,,,,,41,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
