DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,TIME_PERIOD,OBS_VALUE,S3,T3,I13,T12,R1,S4,T33,S8,T5,S14,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_CZE_EMP_PTER_SEX_RT(1.0),YI,CZE,A,2249,EMP_PTER_RT,SEX_M,1997,13.84,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_CZE_EMP_PTER_SEX_RT(1.0),YI,CZE,A,2249,EMP_PTER_RT,SEX_M,1998,14.31,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_CZE_EMP_PTER_SEX_RT(1.0),YI,CZE,A,2249,EMP_PTER_RT,SEX_M,2017,22.43,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_CZE_EMP_PTER_SEX_RT(1.0),YI,CZE,A,2249,EMP_PTER_RT,SEX_M,2018,22.88,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_CZE_EMP_PTER_SEX_RT(1.0),YI,CZE,A,2249,EMP_PTER_RT,SEX_M,2014,21.39,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_CZE_EMP_PTER_SEX_RT(1.0),YI,CZE,A,2249,EMP_PTER_RT,SEX_M,2000,14.64,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_CZE_EMP_PTER_SEX_RT(1.0),YI,CZE,A,2249,EMP_PTER_RT,SEX_M,2005,14.21,,,,145,2384,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_CZE_EMP_PTER_SEX_RT(1.0),YI,CZE,A,2249,EMP_PTER_RT,SEX_M,2007,14.72,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_CZE_EMP_PTER_SEX_RT(1.0),YI,CZE,A,2249,EMP_PTER_RT,SEX_M,2012,19.81,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_CZE_EMP_PTER_SEX_RT(1.0),YI,CZE,A,2249,EMP_PTER_RT,SEX_M,2016,20.72,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
