DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,TIME_PERIOD,OBS_VALUE,S3,T3,I13,T12,R1,S4,T33,S8,T5,S14,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_AUS_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_F,1992,53.50,,,,,,,,,,,,,,41,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_AUS_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_F,1996,56.85,,,,,,,,,,,,,,41,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_AUS_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_F,2008,56.28,,,,145,,30,,,,4147,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_AUS_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_F,2010,57.87,,,,145,,30,,,,4147,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_AUS_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_F,1998,55.38,,,,,,,,,,,,,,41,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_AUS_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_F,2011,57.12,,,,145,,30,,,,4147,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_AUS_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_F,1999,55.36,,,,,,,,,,,,,,41,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_AUS_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_F,2004,57.70,,,,,,,,,,,,,,41,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_AUS_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_F,2006,57.74,,,,,,,,,,,,,,41,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_AUS_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_F,2012,60.40,,,,145,,30,,,,4147,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_AUS_EMP_PTER_SEX_RT(1.0),YI,AUS,A,518,EMP_PTER_RT,SEX_F,2013,59.48,,,,145,,30,,,,4147,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
