DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,TIME_PERIOD,OBS_VALUE,S3,T3,I13,T12,R1,S4,T33,S8,T5,S14,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_LTU_EMP_PTER_SEX_RT(1.0),YI,LTU,A,2245,EMP_PTER_RT,SEX_T,1998,17.07,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_LTU_EMP_PTER_SEX_RT(1.0),YI,LTU,A,2245,EMP_PTER_RT,SEX_T,2001,21.95,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_LTU_EMP_PTER_SEX_RT(1.0),YI,LTU,A,2245,EMP_PTER_RT,SEX_T,2004,24.49,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_LTU_EMP_PTER_SEX_RT(1.0),YI,LTU,A,2245,EMP_PTER_RT,SEX_T,2009,20.15,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_LTU_EMP_PTER_SEX_RT(1.0),YI,LTU,A,2245,EMP_PTER_RT,SEX_T,2015,21,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_LTU_EMP_PTER_SEX_RT(1.0),YI,LTU,A,2245,EMP_PTER_RT,SEX_T,1999,20.09,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_LTU_EMP_PTER_SEX_RT(1.0),YI,LTU,A,2245,EMP_PTER_RT,SEX_T,2003,25.77,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_LTU_EMP_PTER_SEX_RT(1.0),YI,LTU,A,2245,EMP_PTER_RT,SEX_T,2006,23.39,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_LTU_EMP_PTER_SEX_RT(1.0),YI,LTU,A,2245,EMP_PTER_RT,SEX_T,2017,23.83,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_LTU_EMP_PTER_SEX_RT(1.0),YI,LTU,A,2245,EMP_PTER_RT,SEX_T,2002,20.83,,,,145,2384,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_LTU_EMP_PTER_SEX_RT(1.0),YI,LTU,A,2245,EMP_PTER_RT,SEX_T,2005,23.32,,,,145,2384,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_LTU_EMP_PTER_SEX_RT(1.0),YI,LTU,A,2245,EMP_PTER_RT,SEX_T,2012,21.06,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_LTU_EMP_PTER_SEX_RT(1.0),YI,LTU,A,2245,EMP_PTER_RT,SEX_T,2018,22.78,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_LTU_EMP_PTER_SEX_RT(1.0),YI,LTU,A,2245,EMP_PTER_RT,SEX_T,2000,22.02,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_LTU_EMP_PTER_SEX_RT(1.0),YI,LTU,A,2245,EMP_PTER_RT,SEX_T,2008,16.44,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
