DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,TIME_PERIOD,OBS_VALUE,S3,T3,I13,T12,R1,S4,T33,S8,T5,S14,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_VEN_EMP_PTER_SEX_RT(1.0),YI,VEN,A,382,EMP_PTER_RT,SEX_F,2009,18.14,,,,,,,,,,,,,239,44,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_VEN_EMP_PTER_SEX_RT(1.0),YI,VEN,A,382,EMP_PTER_RT,SEX_F,2012,20.96,,,,,,,,,,,,,239,41,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_VEN_EMP_PTER_SEX_RT(1.0),YI,VEN,A,382,EMP_PTER_RT,SEX_F,2011,20.71,,,,,,,,,,,,,239,41,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_VEN_EMP_PTER_SEX_RT(1.0),YI,VEN,A,382,EMP_PTER_RT,SEX_F,2010,17.23,,,,,,,,,,,,,239,44,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_VEN_EMP_PTER_SEX_RT(1.0),YI,VEN,A,382,EMP_PTER_RT,SEX_T,2010,10.50,,,,,,,,,,,,,239,44,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_VEN_EMP_PTER_SEX_RT(1.0),YI,VEN,A,382,EMP_PTER_RT,SEX_T,2012,13.52,,,,,,,,,,,,,239,41,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_VEN_EMP_PTER_SEX_RT(1.0),YI,VEN,A,382,EMP_PTER_RT,SEX_T,2009,11.02,,,,,,,,,,,,,239,44,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_VEN_EMP_PTER_SEX_RT(1.0),YI,VEN,A,382,EMP_PTER_RT,SEX_T,2011,13.13,,,,,,,,,,,,,239,41,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_VEN_EMP_PTER_SEX_RT(1.0),YI,VEN,A,382,EMP_PTER_RT,SEX_M,2011,8.29,,,,,,,,,,,,,239,41,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_VEN_EMP_PTER_SEX_RT(1.0),YI,VEN,A,382,EMP_PTER_RT,SEX_M,2010,6.23,,,,,,,,,,,,,239,44,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_VEN_EMP_PTER_SEX_RT(1.0),YI,VEN,A,382,EMP_PTER_RT,SEX_M,2009,6.47,,,,,,,,,,,,,239,44,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_VEN_EMP_PTER_SEX_RT(1.0),YI,VEN,A,382,EMP_PTER_RT,SEX_M,2012,8.73,,,,,,,,,,,,,239,41,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
