DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,TIME_PERIOD,OBS_VALUE,S3,T3,I13,T12,R1,S4,T33,S8,T5,S14,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_M,2010,26.70,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_M,2000,26.52,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_M,2001,25.09,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_M,2009,26.80,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_M,2014,27.15,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_M,2017,24.58,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_M,2003,26.94,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_M,2002,26.91,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_M,2004,25.02,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_M,2005,26.10,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_M,2016,24.48,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_M,2013,31.08,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_M,2007,26.30,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_M,2008,26.71,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_M,2011,27.04,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_M,2012,27.23,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_M,2015,25.58,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_M,2006,26.62,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_F,2001,47.15,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_F,2008,42.11,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_F,2009,41.42,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_F,2011,43.45,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_F,2000,49.66,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_F,2004,45.44,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_F,2010,42.55,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_F,2002,47.31,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_F,2003,48.12,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_F,2007,43.81,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_F,2006,44.92,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_F,2013,45.45,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_F,2015,41.37,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_F,2016,40.56,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_F,2005,45.98,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_F,2014,43.91,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_F,2017,41.15,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_F,2012,44.12,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_T,2002,34.27,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_T,2012,33.67,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_T,2014,33.54,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_T,2007,32.74,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_T,2016,30.70,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_T,2000,35.38,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_T,2001,33.27,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_IDN_EMP_PTER_SEX_RT(1.0),YI,IDN,A,510,EMP_PTER_RT,SEX_T,2005,32.98,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
