DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,TIME_PERIOD,OBS_VALUE,S3,T3,I13,T12,R1,S4,T33,S8,T5,S14,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_PSE_EMP_PTER_SEX_RT(1.0),YI,PSE,A,592,EMP_PTER_RT,SEX_T,2000,17.97,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_PSE_EMP_PTER_SEX_RT(1.0),YI,PSE,A,592,EMP_PTER_RT,SEX_T,2015,32.82,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_PSE_EMP_PTER_SEX_RT(1.0),YI,PSE,A,592,EMP_PTER_RT,SEX_T,2004,20.76,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_PSE_EMP_PTER_SEX_RT(1.0),YI,PSE,A,592,EMP_PTER_RT,SEX_T,2007,32.74,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_PSE_EMP_PTER_SEX_RT(1.0),YI,PSE,A,592,EMP_PTER_RT,SEX_T,2014,21.63,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_PSE_EMP_PTER_SEX_RT(1.0),YI,PSE,A,592,EMP_PTER_RT,SEX_T,2017,26.78,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_PSE_EMP_PTER_SEX_RT(1.0),YI,PSE,A,592,EMP_PTER_RT,SEX_T,2010,20.06,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_PSE_EMP_PTER_SEX_RT(1.0),YI,PSE,A,592,EMP_PTER_RT,SEX_T,2006,26.95,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_PSE_EMP_PTER_SEX_RT(1.0),YI,PSE,A,592,EMP_PTER_RT,SEX_T,2009,17.89,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_PSE_EMP_PTER_SEX_RT(1.0),YI,PSE,A,592,EMP_PTER_RT,SEX_T,2018,26.21,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_PSE_EMP_PTER_SEX_RT(1.0),YI,PSE,A,592,EMP_PTER_RT,SEX_T,2001,15.86,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_PSE_EMP_PTER_SEX_RT(1.0),YI,PSE,A,592,EMP_PTER_RT,SEX_T,2003,21.44,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_PSE_EMP_PTER_SEX_RT(1.0),YI,PSE,A,592,EMP_PTER_RT,SEX_T,2011,24.16,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
