DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,TIME_PERIOD,OBS_VALUE,S3,T3,I13,T12,R1,S4,T33,S8,T5,S14,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_M,2015,9.69,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_M,2016,9.47,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_M,2009,16.71,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_M,2010,14.62,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_M,2014,10.22,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_M,2013,13.15,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_M,2012,13.19,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_M,2011,15.30,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_M,2017,11.26,,100,,,,34,,,,3359,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_T,2011,19.31,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_T,2013,18.13,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_T,2014,14.89,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_T,2016,13.53,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_T,2012,17.21,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_T,2015,14.03,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_T,2009,20.34,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_T,2017,15.27,,100,,,,34,,,,3359,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_T,2010,18.34,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_F,2011,23.70,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_F,2009,24.21,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_F,2013,23.46,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_F,2014,19.91,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_F,2016,17.91,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_F,2015,18.76,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_F,2010,22.34,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_F,2012,21.65,,100,,,,34,,,,,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_UKR_EMP_PTER_SEX_RT(1.0),YI,UKR,A,475,EMP_PTER_RT,SEX_F,2017,19.59,,100,,,,34,,,,3359,,,,38,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
