DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,TIME_PERIOD,OBS_VALUE,S3,T3,I13,T12,R1,S4,T33,S8,T5,S14,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_DOM_EMP_PTER_SEX_RT(1.0),YI,DOM,A,3,EMP_PTER_RT,SEX_F,2008,30.73,,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_DOM_EMP_PTER_SEX_RT(1.0),YI,DOM,A,3,EMP_PTER_RT,SEX_F,2009,29.80,,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_DOM_EMP_PTER_SEX_RT(1.0),YI,DOM,A,3,EMP_PTER_RT,SEX_F,2007,28.37,,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_DOM_EMP_PTER_SEX_RT(1.0),YI,DOM,A,3,EMP_PTER_RT,SEX_F,2013,29.14,,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_DOM_EMP_PTER_SEX_RT(1.0),YI,DOM,A,3,EMP_PTER_RT,SEX_F,2011,29.96,,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_DOM_EMP_PTER_SEX_RT(1.0),YI,DOM,A,3,EMP_PTER_RT,SEX_F,2010,30.11,,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_DOM_EMP_PTER_SEX_RT(1.0),YI,DOM,A,3,EMP_PTER_RT,SEX_F,2015,23.61,,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_DOM_EMP_PTER_SEX_RT(1.0),YI,DOM,A,3,EMP_PTER_RT,SEX_F,2012,29.31,,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_DOM_EMP_PTER_SEX_RT(1.0),YI,DOM,A,3,EMP_PTER_RT,SEX_F,2014,26.27,,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_DOM_EMP_PTER_SEX_RT(1.0),YI,DOM,A,3,EMP_PTER_RT,SEX_T,2010,23.26,,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_DOM_EMP_PTER_SEX_RT(1.0),YI,DOM,A,3,EMP_PTER_RT,SEX_T,2015,19.67,,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_DOM_EMP_PTER_SEX_RT(1.0),YI,DOM,A,3,EMP_PTER_RT,SEX_T,2011,22.70,,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
