DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y10-14,1971,1.60,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y10-14,1951,11.60,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y10-14,1961,7.70,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y10-14,1981,3,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y15-19,1971,36.70,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y15-19,1961,39.30,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y15-19,1981,39.80,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y15-19,1951,43.60,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE25,1981,49.13,,,,,,,,,,,,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE25,1961,49.56,,,,,,,,,,,,,,,,,,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE25,1951,53.51,,,,,,,,,,,,,,,,,,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE25,1971,46.87,,,,,,,,,,,,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-64,1981,79.52,,,,,,,,,,,,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-64,1971,81.56,,,,,,,,,,,,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-64,1951,93.67,,,,,,,,,,,,,,,,,,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-64,1961,87.78,,,,,,,,,,,,,,,,,,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_YGE25,1981,29.47,,,,,,,,,,,,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_YGE25,1951,23.12,,,,,,,,,,,,,,,,,,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_YGE25,1971,21.99,,,,,,,,,,,,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_YGE25,1961,20.89,,,,,,,,,,,,,,,,,,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_YGE65,1971,21.20,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_YGE65,1981,11.10,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_YGE65,1961,23.60,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_YGE65,1951,43.70,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_TOTAL,1951,21.70,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_TOTAL,1981,26.70,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_TOTAL,1971,19.60,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_TOTAL,1961,19.50,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ITA_EAP_DWAP_SEX_AGE_RT(1.0),YI,ITA,A,1285,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_TOTAL,1981,26.70,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
