DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_BWA_EAP_DWAP_SEX_AGE_RT(1.0),YI,BWA,A,963,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_YGE65,1991,35.96,,,,,,,,,,,,,,,,,,81,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BWA_EAP_DWAP_SEX_AGE_RT(1.0),YI,BWA,A,963,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y50-54,1991,60.06,,,,,,,,,,,,,,,,,,81,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BWA_EAP_DWAP_SEX_AGE_RT(1.0),YI,BWA,A,963,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y50-54,2001,60.38,,,19,,,,,,,,,,,,,,41,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BWA_EAP_DWAP_SEX_AGE_RT(1.0),YI,BWA,A,963,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y60-64,1991,49.38,,,,,,,,,,,,,,,,,,81,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BWA_EAP_DWAP_SEX_AGE_RT(1.0),YI,BWA,A,963,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y60-64,2001,28.84,,,19,,,,,,,,2343,,,,,,41,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BWA_EAP_DWAP_SEX_AGE_RT(1.0),YI,BWA,A,963,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y55-59,1991,83.48,,,,,,,,,,,,,,,,,,81,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BWA_EAP_DWAP_SEX_AGE_RT(1.0),YI,BWA,A,963,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y55-59,2001,72.16,,,19,,,,,,,,,,,,,,41,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BWA_EAP_DWAP_SEX_AGE_RT(1.0),YI,BWA,A,963,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y15-19,1991,21.35,,,,,,,,,,,,,,,,,,81,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BWA_EAP_DWAP_SEX_AGE_RT(1.0),YI,BWA,A,963,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y15-19,2001,15.47,,,19,,,,,,,,,,,,,,41,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BWA_EAP_DWAP_SEX_AGE_RT(1.0),YI,BWA,A,963,EAP_DWAP_RT,SEX_M,AGE_AGGREGATE_Y15-24,1991,56.69,,,,,,,,,,,,,,,,,,81,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BWA_EAP_DWAP_SEX_AGE_RT(1.0),YI,BWA,A,963,EAP_DWAP_RT,SEX_M,AGE_AGGREGATE_Y15-24,2001,41.25,,,19,,,,,,,,,,,,,,41,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BWA_EAP_DWAP_SEX_AGE_RT(1.0),YI,BWA,A,963,EAP_DWAP_RT,SEX_F,AGE_AGGREGATE_Y15-24,1991,35.67,,,,,,,,,,,,,,,,,,81,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
