DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_ASM_EAP_DWAP_SEX_AGE_RT(1.0),YI,ASM,A,21,EAP_DWAP_RT,SEX_T,AGE_AGGREGATE_Y25-54,1960,68.48,,,,,,,,,,,2337,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ASM_EAP_DWAP_SEX_AGE_RT(1.0),YI,ASM,A,21,EAP_DWAP_RT,SEX_T,AGE_AGGREGATE_Y25-54,1990,64.99,,,15,,,,,,,,,,,,,,,85,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ASM_EAP_DWAP_SEX_AGE_RT(1.0),YI,ASM,A,21,EAP_DWAP_RT,SEX_T,AGE_AGGREGATE_Y25-54,1980,60.71,,,,,,,,,,,,,,,,,,85,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ASM_EAP_DWAP_SEX_AGE_RT(1.0),YI,ASM,A,21,EAP_DWAP_RT,SEX_F,AGE_AGGREGATE_Y25-54,1960,50.08,,,,,,,,,,,2337,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ASM_EAP_DWAP_SEX_AGE_RT(1.0),YI,ASM,A,21,EAP_DWAP_RT,SEX_F,AGE_AGGREGATE_Y25-54,1990,53.98,,,15,,,,,,,,,,,,,,,85,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ASM_EAP_DWAP_SEX_AGE_RT(1.0),YI,ASM,A,21,EAP_DWAP_RT,SEX_F,AGE_AGGREGATE_Y25-54,1980,46.48,,,,,,,,,,,,,,,,,,85,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ASM_EAP_DWAP_SEX_AGE_RT(1.0),YI,ASM,A,21,EAP_DWAP_RT,SEX_F,AGE_AGGREGATE_YGE65,1980,9.21,,,,,,,,,,,,,,,,,,85,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ASM_EAP_DWAP_SEX_AGE_RT(1.0),YI,ASM,A,21,EAP_DWAP_RT,SEX_F,AGE_AGGREGATE_YGE65,1990,15.66,,,15,,,,,,,,,,,,,,,85,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ASM_EAP_DWAP_SEX_AGE_RT(1.0),YI,ASM,A,21,EAP_DWAP_RT,SEX_F,AGE_AGGREGATE_YGE65,1960,13.49,,,,,,,,,,,,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ASM_EAP_DWAP_SEX_AGE_RT(1.0),YI,ASM,A,21,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE25,1960,65.35,,,,,,,,,,,,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
