DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_DJI_EAP_DWAP_SEX_AGE_RT(1.0),YI,DJI,A,5860,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE15,1996,62,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_DJI_EAP_DWAP_SEX_AGE_RT(1.0),YI,DJI,A,5860,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_YGE15,1996,78.40,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_DJI_EAP_DWAP_SEX_AGE_RT(1.0),YI,DJI,A,5860,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_TOTAL,1996,78.40,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_DJI_EAP_DWAP_SEX_AGE_RT(1.0),YI,DJI,A,5860,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_TOTAL,1996,48.70,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_DJI_EAP_DWAP_SEX_AGE_RT(1.0),YI,DJI,A,5860,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y30-34,1996,66,,,,,,,,,,,1629,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_DJI_EAP_DWAP_SEX_AGE_RT(1.0),YI,DJI,A,5860,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_TOTAL,1996,78.40,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_DJI_EAP_DWAP_SEX_AGE_RT(1.0),YI,DJI,A,5860,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y15-19,1996,47.40,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_DJI_EAP_DWAP_SEX_AGE_RT(1.0),YI,DJI,A,5860,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y20-24,1996,87.40,,,,,,,,,,,1685,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_DJI_EAP_DWAP_SEX_AGE_RT(1.0),YI,DJI,A,5860,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_TOTAL,1996,48.70,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_DJI_EAP_DWAP_SEX_AGE_RT(1.0),YI,DJI,A,5860,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y50-54,1996,33.20,,,,,,,,,,,1631,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
