DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,1161,EAP_DWAP_RT,SEX_T,AGE_AGGREGATE_YGE65,1996,8.90,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,1161,EAP_DWAP_RT,SEX_T,AGE_AGGREGATE_TOTAL,1996,64.83,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,1161,EAP_DWAP_RT,SEX_F,AGE_AGGREGATE_Y15-24,1996,61.65,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,1161,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y15-19,1996,41.40,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,1161,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y50-54,1996,69,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,1161,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y55-59,1996,55.40,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,1161,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y45-49,1996,77.20,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,1161,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y30-34,1996,73.30,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,1161,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y20-24,1996,85.60,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,1161,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_YGE65,1996,5.67,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,2566,EAP_DWAP_RT,SEX_F,AGE_AGGREGATE_Y15-24,2016,44.26,,94,24,,,,30,,,,,,,,,,,85,,,RT,PT,0,,1,FX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,2566,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y15-19,2015,21,,94,24,,,,30,,,,,,,,,,,85,,,RT,PT,0,,1,FX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,2566,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y15-19,2011,32.93,,95,,,,,30,,,,,,,,,,,3204,,,RT,PT,0,,1,FX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,2566,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y15-19,2013,28.62,,95,,,,,30,,,,,,,,,,,,,,RT,PT,0,,1,FX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,2566,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y15-19,2016,20,,94,24,,,,30,,,,,,,,,,,85,,,RT,PT,0,,1,FX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,2566,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y15-19,2012,31.90,,95,,,,,30,,,,,,,,,,,3204,,,RT,PT,0,,1,FX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,2566,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y15-19,2014,28.35,,95,,,,,30,,,,,,,,,,,,,,RT,PT,0,,1,FX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,2566,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y40-44,2015,83,,94,24,,,,30,,,,,,,,,,,85,,,RT,PT,0,,1,FX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,2566,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y40-44,2016,82,,94,24,,,,30,,,,,,,,,,,85,,,RT,PT,0,,1,FX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,2566,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y50-54,2015,81,,94,24,,,,30,,,,,,,,,,,85,,,RT,PT,0,,1,FX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,2566,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y50-54,2016,83,,94,24,,,,30,,,,,,,,,,,85,,,RT,PT,0,,1,FX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,2566,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y60-64,2015,55,,94,24,,,,30,,,,,,,,,,,85,,,RT,PT,0,,1,FX,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GGY_EAP_DWAP_SEX_AGE_RT(1.0),YI,GGY,A,2566,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y60-64,2011,58.01,,95,,,,,30,,,,,,,,,,,3204,,,RT,PT,0,,1,FX,EAP_DWAP_SEX_AGE_RT
