DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_MUS_EAP_DWAP_SEX_AGE_RT(1.0),YI,MUS,A,1441,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y45-49,2000,70.58,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_MUS_EAP_DWAP_SEX_AGE_RT(1.0),YI,MUS,A,1441,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y45-49,1983,62.90,,,,,,,,,,,,,,,,,,81,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_MUS_EAP_DWAP_SEX_AGE_RT(1.0),YI,MUS,A,1441,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y45-49,2011,71.52,,,18,,,,,,,,,,,,,,,85,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_MUS_EAP_DWAP_SEX_AGE_RT(1.0),YI,MUS,A,1441,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y45-49,1990,65.25,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_MUS_EAP_DWAP_SEX_AGE_RT(1.0),YI,MUS,A,1441,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y45-49,2000,46.33,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_MUS_EAP_DWAP_SEX_AGE_RT(1.0),YI,MUS,A,1441,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y45-49,1983,32.23,,,,,,,,,,,,,,,,,,81,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_MUS_EAP_DWAP_SEX_AGE_RT(1.0),YI,MUS,A,1441,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y45-49,2011,49.32,,,18,,,,,,,,,,,,,,,85,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_MUS_EAP_DWAP_SEX_AGE_RT(1.0),YI,MUS,A,1441,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y45-49,1990,37.04,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_MUS_EAP_DWAP_SEX_AGE_RT(1.0),YI,MUS,A,1441,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_TOTAL,1990,80.62,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_MUS_EAP_DWAP_SEX_AGE_RT(1.0),YI,MUS,A,1441,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_TOTAL,1983,80.09,,,,,,,,,,,,,,,,,,81,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_MUS_EAP_DWAP_SEX_AGE_RT(1.0),YI,MUS,A,1441,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_TOTAL,2000,78.30,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
