DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_VEN_EAP_DWAP_SEX_AGE_RT(1.0),YI,VEN,A,1775,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE25,1990,59.58,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_VEN_EAP_DWAP_SEX_AGE_RT(1.0),YI,VEN,A,1775,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE25,2001,61.26,,,,,,,,,,,,,,,,,,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_VEN_EAP_DWAP_SEX_AGE_RT(1.0),YI,VEN,A,1775,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE25,1961,58.24,,,,,,,,,,,,,,,,,41,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_VEN_EAP_DWAP_SEX_AGE_RT(1.0),YI,VEN,A,1775,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE25,1981,57.92,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_VEN_EAP_DWAP_SEX_AGE_RT(1.0),YI,VEN,A,1775,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE25,1971,55.46,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_VEN_EAP_DWAP_SEX_AGE_RT(1.0),YI,VEN,A,1775,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_Y15-64,1990,56.38,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_VEN_EAP_DWAP_SEX_AGE_RT(1.0),YI,VEN,A,1775,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_Y15-64,1971,52.57,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_VEN_EAP_DWAP_SEX_AGE_RT(1.0),YI,VEN,A,1775,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_Y15-64,1981,55.19,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_VEN_EAP_DWAP_SEX_AGE_RT(1.0),YI,VEN,A,1775,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_Y15-64,1961,56.46,,,,,,,,,,,,,,,,,41,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_VEN_EAP_DWAP_SEX_AGE_RT(1.0),YI,VEN,A,1775,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_Y15-64,2001,57.47,,,,,,,,,,,,,,,,,,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
