DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_BGD_EAP_DWAP_SEX_AGE_RT(1.0),YI,BGD,A,909,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y10-14,1974,1.60,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BGD_EAP_DWAP_SEX_AGE_RT(1.0),YI,BGD,A,909,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y10-14,1981,3.40,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BGD_EAP_DWAP_SEX_AGE_RT(1.0),YI,BGD,A,909,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_YGE65,1974,3.30,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BGD_EAP_DWAP_SEX_AGE_RT(1.0),YI,BGD,A,909,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_YGE65,1981,3.60,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BGD_EAP_DWAP_SEX_AGE_RT(1.0),YI,BGD,A,909,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y20-24,1974,42.90,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BGD_EAP_DWAP_SEX_AGE_RT(1.0),YI,BGD,A,909,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y20-24,1981,41,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BGD_EAP_DWAP_SEX_AGE_RT(1.0),YI,BGD,A,909,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y45-49,1974,98.40,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BGD_EAP_DWAP_SEX_AGE_RT(1.0),YI,BGD,A,909,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y45-49,1981,93.50,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BGD_EAP_DWAP_SEX_AGE_RT(1.0),YI,BGD,A,909,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y35-39,1974,54.40,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BGD_EAP_DWAP_SEX_AGE_RT(1.0),YI,BGD,A,909,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y35-39,1981,52.20,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BGD_EAP_DWAP_SEX_AGE_RT(1.0),YI,BGD,A,909,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y15-19,1981,35.30,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
