DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_BDI_EAP_DWAP_SEX_AGE_RT(1.0),YI,BDI,A,889,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_TOTAL,1979,85.78,,,,,,,,,,,,,,,,,,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BDI_EAP_DWAP_SEX_AGE_RT(1.0),YI,BDI,A,889,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_TOTAL,1990,79.65,,,,,,,,,,,,,,,,,,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BDI_EAP_DWAP_SEX_AGE_RT(1.0),YI,BDI,A,889,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_YLT15,1979,61.22,,,,,,,,,,,,,,,,,,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BDI_EAP_DWAP_SEX_AGE_RT(1.0),YI,BDI,A,889,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_YLT15,1990,38.67,,,,,,,,,,,,,,,,,,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BDI_EAP_DWAP_SEX_AGE_RT(1.0),YI,BDI,A,889,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_Y25-34,1979,96.64,,,,,,,,,,,,,,,,,,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BDI_EAP_DWAP_SEX_AGE_RT(1.0),YI,BDI,A,889,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_Y25-34,1990,96.27,,,,,,,,,,,,,,,,,,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BDI_EAP_DWAP_SEX_AGE_RT(1.0),YI,BDI,A,889,EAP_DWAP_RT,SEX_T,AGE_10YRBANDS_Y35-44,1990,97.79,,,,,,,,,,,,,,,,,,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BDI_EAP_DWAP_SEX_AGE_RT(1.0),YI,BDI,A,889,EAP_DWAP_RT,SEX_T,AGE_10YRBANDS_Y35-44,1979,97.38,,,,,,,,,,,,,,,,,,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BDI_EAP_DWAP_SEX_AGE_RT(1.0),YI,BDI,A,889,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_YLT15,1990,34.07,,,,,,,,,,,,,,,,,,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BDI_EAP_DWAP_SEX_AGE_RT(1.0),YI,BDI,A,889,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_YLT15,1979,53.50,,,,,,,,,,,,,,,,,,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_BDI_EAP_DWAP_SEX_AGE_RT(1.0),YI,BDI,A,889,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_Y35-44,1990,98.75,,,,,,,,,,,,,,,,,,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
