DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_KAZ_EAP_DWAP_SEX_AGE_RT(1.0),YI,KAZ,A,632,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE15,2017,70.07,,,,,,,,,,,,4077,,,,,38,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_KAZ_EAP_DWAP_SEX_AGE_RT(1.0),YI,KAZ,A,632,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE15,2003,70.02,,,,,,,,,,,,,,,,,41,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_KAZ_EAP_DWAP_SEX_AGE_RT(1.0),YI,KAZ,A,632,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE15,2010,71.16,,,,,,,,,,,,,,,,,38,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_KAZ_EAP_DWAP_SEX_AGE_RT(1.0),YI,KAZ,A,632,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE15,2004,69.86,,,,,,,,,,,,,,,,,41,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_KAZ_EAP_DWAP_SEX_AGE_RT(1.0),YI,KAZ,A,632,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE15,2013,71.70,,,,,,,,,,,,,,,,,38,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_KAZ_EAP_DWAP_SEX_AGE_RT(1.0),YI,KAZ,A,632,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE15,2007,70.39,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_KAZ_EAP_DWAP_SEX_AGE_RT(1.0),YI,KAZ,A,632,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE15,2011,71.61,,,,,,,,,,,,,,,,,38,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_KAZ_EAP_DWAP_SEX_AGE_RT(1.0),YI,KAZ,A,632,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE15,2008,71.13,,,,,,,,,,,,,,,,,41,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_KAZ_EAP_DWAP_SEX_AGE_RT(1.0),YI,KAZ,A,632,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE15,2014,71.67,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_KAZ_EAP_DWAP_SEX_AGE_RT(1.0),YI,KAZ,A,632,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE15,2002,70.11,,,,,,,,,,,,,,,,,41,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_KAZ_EAP_DWAP_SEX_AGE_RT(1.0),YI,KAZ,A,632,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE15,2009,70.71,,,,,,,,,,,,,,,,,38,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_KAZ_EAP_DWAP_SEX_AGE_RT(1.0),YI,KAZ,A,632,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE15,2006,69.68,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
