DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_PAN_EAP_DWAP_SEX_AGE_RT(1.0),YI,PAN,A,1527,EAP_DWAP_RT,SEX_T,AGE_10YRBANDS_Y55-64,1990,33.12,,,,,,,,,,,2343,,,,,,40,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_PAN_EAP_DWAP_SEX_AGE_RT(1.0),YI,PAN,A,1527,EAP_DWAP_RT,SEX_T,AGE_10YRBANDS_Y55-64,1970,53.36,,,,,,,,,,,,,,,,,40,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_PAN_EAP_DWAP_SEX_AGE_RT(1.0),YI,PAN,A,1527,EAP_DWAP_RT,SEX_T,AGE_10YRBANDS_Y55-64,1960,52.39,,,,,,,,,,,,,,,,,40,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_PAN_EAP_DWAP_SEX_AGE_RT(1.0),YI,PAN,A,1527,EAP_DWAP_RT,SEX_T,AGE_10YRBANDS_Y55-64,1980,32.61,,,,,,,,,,,2343,,,,,,40,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_PAN_EAP_DWAP_SEX_AGE_RT(1.0),YI,PAN,A,1527,EAP_DWAP_RT,SEX_T,AGE_10YRBANDS_Y55-64,1950,54.64,,,,,,,,,,,,,,,,,40,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_PAN_EAP_DWAP_SEX_AGE_RT(1.0),YI,PAN,A,1527,EAP_DWAP_RT,SEX_M,AGE_AGGREGATE_TOTAL,1990,76.99,,,,,,,,,,,,,,,,,40,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_PAN_EAP_DWAP_SEX_AGE_RT(1.0),YI,PAN,A,1527,EAP_DWAP_RT,SEX_M,AGE_AGGREGATE_TOTAL,1950,55.08,,,,,,,,,,,,,,,,,40,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_PAN_EAP_DWAP_SEX_AGE_RT(1.0),YI,PAN,A,1527,EAP_DWAP_RT,SEX_M,AGE_AGGREGATE_TOTAL,1960,51.37,,,,,,,,,,,,,,,,,40,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_PAN_EAP_DWAP_SEX_AGE_RT(1.0),YI,PAN,A,1527,EAP_DWAP_RT,SEX_M,AGE_AGGREGATE_TOTAL,1970,86.05,,,,,,,,,,,,,,,,,40,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_PAN_EAP_DWAP_SEX_AGE_RT(1.0),YI,PAN,A,1527,EAP_DWAP_RT,SEX_M,AGE_AGGREGATE_TOTAL,1980,61.98,,,,,,,,,,,,,,,,,40,239,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
