DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_ZWE_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZWE,A,648,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y25-29,1982,48.50,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZWE_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZWE,A,648,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y25-29,2012,64.14,,,19,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZWE_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZWE,A,648,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y50-54,1982,50.60,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZWE_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZWE,A,648,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y50-54,2012,70.07,,,19,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZWE_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZWE,A,648,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y35-39,1982,71.30,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZWE_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZWE,A,648,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y35-39,2012,83.13,,,19,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZWE_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZWE,A,648,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y20-24,1982,65.30,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZWE_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZWE,A,648,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y20-24,2012,67.22,,,19,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZWE_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZWE,A,648,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y55-59,1982,71.60,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZWE_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZWE,A,648,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y55-59,2012,76.32,,,19,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
