DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y10-14,1980,0.30,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y10-14,1970,0.30,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y10-14,1990,0.20,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y40-44,1980,83.10,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y40-44,1990,86.70,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y40-44,2001,77.80,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y45-49,1980,84.90,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y45-49,1990,85.60,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y45-49,2001,76.40,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y45-49,1970,78.80,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_YGE25,2001,59.66,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_YGE25,1980,72.12,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_YGE25,1990,66.02,,105,,,,,,,,,,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_YGE25,1960,90.13,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_YGE25,1970,77.94,,,,,,,,,,,,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-64,2001,65.83,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-64,1960,90.54,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-64,1980,83.71,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-64,1970,86.38,,,,,,,,,,,,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-64,1990,74.47,,105,,,,,,,,,,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_YGE25,2001,42.32,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_HUN_EAP_DWAP_SEX_AGE_RT(1.0),YI,HUN,A,1236,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_YGE25,1990,46.58,,105,,,,,,,,,,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
