DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,TIME_PERIOD,OBS_VALUE,S3,T3,I13,T12,R1,S4,T33,S8,T5,S14,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_F,2010,9.19,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_F,2016,7,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_F,2011,8.52,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_F,2015,6.74,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_F,2013,5.39,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_F,2014,7.33,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_F,2012,6.44,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_M,2013,4.63,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_M,2011,5.95,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_M,2010,5.86,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_M,2016,6.14,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_M,2014,5.30,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_M,2012,4.94,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_M,2015,4.98,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_T,2016,6.53,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_T,2011,6.98,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_T,2015,5.70,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_T,2014,6.14,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_T,2012,5.56,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_T,2010,7.22,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_TTO_EMP_PTER_SEX_RT(1.0),YI,TTO,A,549,EMP_PTER_RT,SEX_T,2013,4.94,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
