DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,TIME_PERIOD,OBS_VALUE,S3,T3,I13,T12,R1,S4,T33,S8,T5,S14,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_GTM_EMP_PTER_SEX_RT(1.0),YI,GTM,A,660,EMP_PTER_RT,SEX_M,2010,27.86,21,,,,,33,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_GTM_EMP_PTER_SEX_RT(1.0),YI,GTM,A,660,EMP_PTER_RT,SEX_M,2013,23.12,21,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_GTM_EMP_PTER_SEX_RT(1.0),YI,GTM,A,660,EMP_PTER_RT,SEX_M,2014,20.96,22,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_GTM_EMP_PTER_SEX_RT(1.0),YI,GTM,A,660,EMP_PTER_RT,SEX_M,2011,19.45,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_GTM_EMP_PTER_SEX_RT(1.0),YI,GTM,A,660,EMP_PTER_RT,SEX_M,2012,24.25,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_GTM_EMP_PTER_SEX_RT(1.0),YI,GTM,A,660,EMP_PTER_RT,SEX_M,2015,22.75,15,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_GTM_EMP_PTER_SEX_RT(1.0),YI,GTM,A,660,EMP_PTER_RT,SEX_F,2012,50.17,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_GTM_EMP_PTER_SEX_RT(1.0),YI,GTM,A,660,EMP_PTER_RT,SEX_F,2014,38.66,22,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_GTM_EMP_PTER_SEX_RT(1.0),YI,GTM,A,660,EMP_PTER_RT,SEX_F,2013,44.92,21,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_GTM_EMP_PTER_SEX_RT(1.0),YI,GTM,A,660,EMP_PTER_RT,SEX_F,2010,52.37,21,,,,,33,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_GTM_EMP_PTER_SEX_RT(1.0),YI,GTM,A,660,EMP_PTER_RT,SEX_F,2011,46.91,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_GTM_EMP_PTER_SEX_RT(1.0),YI,GTM,A,660,EMP_PTER_RT,SEX_F,2015,42.62,15,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_GTM_EMP_PTER_SEX_RT(1.0),YI,GTM,A,660,EMP_PTER_RT,SEX_T,2013,30.80,21,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_GTM_EMP_PTER_SEX_RT(1.0),YI,GTM,A,660,EMP_PTER_RT,SEX_T,2014,27.08,22,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_GTM_EMP_PTER_SEX_RT(1.0),YI,GTM,A,660,EMP_PTER_RT,SEX_T,2012,33.78,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_GTM_EMP_PTER_SEX_RT(1.0),YI,GTM,A,660,EMP_PTER_RT,SEX_T,2010,36.70,21,,,,,33,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_GTM_EMP_PTER_SEX_RT(1.0),YI,GTM,A,660,EMP_PTER_RT,SEX_T,2011,28.49,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_GTM_EMP_PTER_SEX_RT(1.0),YI,GTM,A,660,EMP_PTER_RT,SEX_T,2015,29.36,15,,,,,,,,,,,,239,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
