DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,TIME_PERIOD,OBS_VALUE,S3,T3,I13,T12,R1,S4,T33,S8,T5,S14,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_KHM_EMP_PTER_SEX_RT(1.0),YI,KHM,A,3064,EMP_PTER_RT,SEX_M,2008,27.14,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BB,EMP_PTER_SEX_RT
ILO:DF_YI_KHM_EMP_PTER_SEX_RT(1.0),YI,KHM,A,3064,EMP_PTER_RT,SEX_M,2010,19.51,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BB,EMP_PTER_SEX_RT
ILO:DF_YI_KHM_EMP_PTER_SEX_RT(1.0),YI,KHM,A,3064,EMP_PTER_RT,SEX_M,2013,14.50,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BB,EMP_PTER_SEX_RT
ILO:DF_YI_KHM_EMP_PTER_SEX_RT(1.0),YI,KHM,A,3064,EMP_PTER_RT,SEX_M,2011,18.30,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BB,EMP_PTER_SEX_RT
ILO:DF_YI_KHM_EMP_PTER_SEX_RT(1.0),YI,KHM,A,3064,EMP_PTER_RT,SEX_M,2014,14.65,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BB,EMP_PTER_SEX_RT
ILO:DF_YI_KHM_EMP_PTER_SEX_RT(1.0),YI,KHM,A,3064,EMP_PTER_RT,SEX_M,2007,22.12,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BB,EMP_PTER_SEX_RT
ILO:DF_YI_KHM_EMP_PTER_SEX_RT(1.0),YI,KHM,A,3064,EMP_PTER_RT,SEX_M,2015,13.72,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BB,EMP_PTER_SEX_RT
ILO:DF_YI_KHM_EMP_PTER_SEX_RT(1.0),YI,KHM,A,3064,EMP_PTER_RT,SEX_M,2012,5.29,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BB,EMP_PTER_SEX_RT
ILO:DF_YI_KHM_EMP_PTER_SEX_RT(1.0),YI,KHM,A,3064,EMP_PTER_RT,SEX_M,2009,23.16,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BB,EMP_PTER_SEX_RT
ILO:DF_YI_KHM_EMP_PTER_SEX_RT(1.0),YI,KHM,A,3064,EMP_PTER_RT,SEX_M,2016,2.09,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BB,EMP_PTER_SEX_RT
ILO:DF_YI_KHM_EMP_PTER_SEX_RT(1.0),YI,KHM,A,1321,EMP_PTER_RT,SEX_T,2012,23.53,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_KHM_EMP_PTER_SEX_RT(1.0),YI,KHM,A,3064,EMP_PTER_RT,SEX_T,2010,25.47,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BB,EMP_PTER_SEX_RT
ILO:DF_YI_KHM_EMP_PTER_SEX_RT(1.0),YI,KHM,A,3064,EMP_PTER_RT,SEX_T,2011,23.76,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BB,EMP_PTER_SEX_RT
ILO:DF_YI_KHM_EMP_PTER_SEX_RT(1.0),YI,KHM,A,3064,EMP_PTER_RT,SEX_T,2016,3.41,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BB,EMP_PTER_SEX_RT
ILO:DF_YI_KHM_EMP_PTER_SEX_RT(1.0),YI,KHM,A,3064,EMP_PTER_RT,SEX_T,2007,26.98,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BB,EMP_PTER_SEX_RT
ILO:DF_YI_KHM_EMP_PTER_SEX_RT(1.0),YI,KHM,A,3064,EMP_PTER_RT,SEX_T,2008,27.14,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BB,EMP_PTER_SEX_RT
