DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,TIME_PERIOD,OBS_VALUE,S3,T3,I13,T12,R1,S4,T33,S8,T5,S14,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_M,2009,10.41,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_M,2011,10.12,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_M,2013,15.73,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_M,2010,10.95,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_M,2012,10.69,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_M,2014,27.82,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_M,2017,19.65,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_M,2008,5.51,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_M,2016,19.59,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_M,2015,20.89,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_M,2018,17.83,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_F,2012,14.18,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_F,2010,14.07,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_F,2017,25.14,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_F,2011,13.33,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_F,2018,23.21,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_F,2013,17.02,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_F,2014,33.28,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_F,2015,25.30,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_F,2016,25.16,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_F,2008,6.76,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_F,2009,13.85,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_T,2011,11.47,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_SRB_EMP_PTER_SEX_RT(1.0),YI,SRB,A,467,EMP_PTER_RT,SEX_T,2014,30.17,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
