DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,TIME_PERIOD,OBS_VALUE,S3,T3,I13,T12,R1,S4,T33,S8,T5,S14,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_BEL_EMP_PTER_SEX_RT(1.0),YI,BEL,A,2257,EMP_PTER_RT,SEX_F,1984,33.38,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BEL_EMP_PTER_SEX_RT(1.0),YI,BEL,A,2257,EMP_PTER_RT,SEX_F,1996,41.92,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BEL_EMP_PTER_SEX_RT(1.0),YI,BEL,A,2257,EMP_PTER_RT,SEX_F,2018,51.16,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BEL_EMP_PTER_SEX_RT(1.0),YI,BEL,A,2257,EMP_PTER_RT,SEX_F,1985,33.44,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BEL_EMP_PTER_SEX_RT(1.0),YI,BEL,A,2257,EMP_PTER_RT,SEX_F,1998,43.41,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BEL_EMP_PTER_SEX_RT(1.0),YI,BEL,A,2257,EMP_PTER_RT,SEX_F,2012,56.55,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BEL_EMP_PTER_SEX_RT(1.0),YI,BEL,A,2257,EMP_PTER_RT,SEX_F,2013,57.03,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BEL_EMP_PTER_SEX_RT(1.0),YI,BEL,A,2257,EMP_PTER_RT,SEX_F,1986,34.04,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BEL_EMP_PTER_SEX_RT(1.0),YI,BEL,A,2257,EMP_PTER_RT,SEX_F,1988,34.75,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BEL_EMP_PTER_SEX_RT(1.0),YI,BEL,A,2257,EMP_PTER_RT,SEX_F,1991,37.99,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BEL_EMP_PTER_SEX_RT(1.0),YI,BEL,A,2257,EMP_PTER_RT,SEX_F,2004,56.79,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BEL_EMP_PTER_SEX_RT(1.0),YI,BEL,A,2257,EMP_PTER_RT,SEX_F,2007,54.73,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BEL_EMP_PTER_SEX_RT(1.0),YI,BEL,A,2257,EMP_PTER_RT,SEX_F,2011,56.08,,,,145,2384,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BEL_EMP_PTER_SEX_RT(1.0),YI,BEL,A,2257,EMP_PTER_RT,SEX_F,2014,55.85,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BEL_EMP_PTER_SEX_RT(1.0),YI,BEL,A,2257,EMP_PTER_RT,SEX_F,1989,35.73,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BEL_EMP_PTER_SEX_RT(1.0),YI,BEL,A,2257,EMP_PTER_RT,SEX_F,1999,54.49,,,,145,2384,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BEL_EMP_PTER_SEX_RT(1.0),YI,BEL,A,2257,EMP_PTER_RT,SEX_F,2001,55.39,,,,145,2384,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BEL_EMP_PTER_SEX_RT(1.0),YI,BEL,A,2257,EMP_PTER_RT,SEX_F,2008,54.72,,,,145,2384,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
