DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,TIME_PERIOD,OBS_VALUE,S3,T3,I13,T12,R1,S4,T33,S8,T5,S14,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_HKG_EMP_PTER_SEX_RT(1.0),YI,HKG,A,231,EMP_PTER_RT,SEX_T,2010,11.28,,,,,,,,,,,,,,40,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_HKG_EMP_PTER_SEX_RT(1.0),YI,HKG,A,231,EMP_PTER_RT,SEX_T,2012,15.28,,,,,,1437,,,,,,,,40,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_HKG_EMP_PTER_SEX_RT(1.0),YI,HKG,A,231,EMP_PTER_RT,SEX_T,2013,15.20,,,,,,1437,,,,,,,,40,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_HKG_EMP_PTER_SEX_RT(1.0),YI,HKG,A,231,EMP_PTER_RT,SEX_T,2016,16.86,,,,,,1437,,,,,,,,40,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_HKG_EMP_PTER_SEX_RT(1.0),YI,HKG,A,231,EMP_PTER_RT,SEX_T,2009,14.76,,,,,,,,,,,,,,40,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_HKG_EMP_PTER_SEX_RT(1.0),YI,HKG,A,231,EMP_PTER_RT,SEX_T,2014,17.45,,,,,,1437,,,,,,,,40,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_HKG_EMP_PTER_SEX_RT(1.0),YI,HKG,A,231,EMP_PTER_RT,SEX_T,2015,16.42,,,,,,1437,,,,,,,,40,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_HKG_EMP_PTER_SEX_RT(1.0),YI,HKG,A,231,EMP_PTER_RT,SEX_T,2011,13.79,,,,,,,,,,,,,,40,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_HKG_EMP_PTER_SEX_RT(1.0),YI,HKG,A,231,EMP_PTER_RT,SEX_F,2011,16.07,,,,,,,,,,,,,,40,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_HKG_EMP_PTER_SEX_RT(1.0),YI,HKG,A,231,EMP_PTER_RT,SEX_F,2016,18.95,,,,,,1437,,,,,,,,40,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
