DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,TIME_PERIOD,OBS_VALUE,S3,T3,I13,T12,R1,S4,T33,S8,T5,S14,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_BLZ_EMP_PTER_SEX_RT(1.0),YI,BLZ,A,934,EMP_PTER_RT,SEX_M,2015,18.16,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BLZ_EMP_PTER_SEX_RT(1.0),YI,BLZ,A,934,EMP_PTER_RT,SEX_M,2016,16.87,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BLZ_EMP_PTER_SEX_RT(1.0),YI,BLZ,A,934,EMP_PTER_RT,SEX_M,2014,20.09,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BLZ_EMP_PTER_SEX_RT(1.0),YI,BLZ,A,934,EMP_PTER_RT,SEX_M,2017,21.08,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BLZ_EMP_PTER_SEX_RT(1.0),YI,BLZ,A,934,EMP_PTER_RT,SEX_M,2013,22.21,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BLZ_EMP_PTER_SEX_RT(1.0),YI,BLZ,A,934,EMP_PTER_RT,SEX_F,2015,28.88,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BLZ_EMP_PTER_SEX_RT(1.0),YI,BLZ,A,934,EMP_PTER_RT,SEX_F,2017,28.76,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BLZ_EMP_PTER_SEX_RT(1.0),YI,BLZ,A,934,EMP_PTER_RT,SEX_F,2016,27.27,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BLZ_EMP_PTER_SEX_RT(1.0),YI,BLZ,A,934,EMP_PTER_RT,SEX_F,2013,32.88,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BLZ_EMP_PTER_SEX_RT(1.0),YI,BLZ,A,934,EMP_PTER_RT,SEX_F,2014,30.58,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BLZ_EMP_PTER_SEX_RT(1.0),YI,BLZ,A,934,EMP_PTER_RT,SEX_T,2013,26.01,,,,,3513,,,,,,264,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BLZ_EMP_PTER_SEX_RT(1.0),YI,BLZ,A,934,EMP_PTER_RT,SEX_T,2015,22.08,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BLZ_EMP_PTER_SEX_RT(1.0),YI,BLZ,A,934,EMP_PTER_RT,SEX_T,2014,23.80,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BLZ_EMP_PTER_SEX_RT(1.0),YI,BLZ,A,934,EMP_PTER_RT,SEX_T,2016,20.70,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
ILO:DF_YI_BLZ_EMP_PTER_SEX_RT(1.0),YI,BLZ,A,934,EMP_PTER_RT,SEX_T,2017,25.08,,,,,3513,,,,,,,,,,,RT,PT,0,,1,BA,EMP_PTER_SEX_RT
