DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,ECO,TIME_PERIOD,OBS_VALUE,S3,T3,S11,T12,I13,R1,S4,T5,S14,S7,S9,I11,C5,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1990,60.38,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1991,61.88,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1992,62.87,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1993,63.49,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1994,63.38,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1995,63.39,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1996,63.6,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1997,63.45,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1998,63.28,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1999,63.5,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2000,63.39,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2001,63.98,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2002,63.81,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2003,64.04,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2004,63.98,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2005,64.08,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2006,64.83,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2007,65.46,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2008,65.43,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2009,66.63,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2010,66.8,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2011,67.05,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2012,66.78,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2013,66.7,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2014,67.02,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2015,67.59,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2016,68.2,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2017,68.41,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2018,68.34,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1969,45.14,,,,,,,34.0,,,,,,2079.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1970,45.55,,,,,,,34.0,,,,,,2079.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1971,46.58,,,,,,,34.0,,,,,,2079.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1972,47.06,,,,,,,34.0,,,,,,2079.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1973,47.33,,,,,,,,,,,,266.0,2079.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1974,47.9,,,,,,,,,,,,,2079.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1975,48.9,,,,,,,,,,,,,2079.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1976,49.61,,,,,,,,,,,,266.0,1924.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1977,50.14,,,,,,,,,,,,,1924.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1978,50.68,,,,,,,,,,,,,1924.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1979,51.14,,,,,,,,,,,,,1924.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1980,51.41,,,,,,,,,,,,,1924.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1981,51.89,,,,,,,,,,,,,1924.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1982,52.41,,,,,,,,,,,,,1924.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1983,52.81,,,,,,,,,,,,,1924.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1984,53.06,,,,,,,,,,,,,1924.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1985,52.9,,,,,,,,,,,,,1924.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1986,53.52,,,,,,,,,,,,,1924.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1987,54.21,,,,,,,,,,,,,1924.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1988,53.94,,,,,,,,,,,,,1924.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1989,54.16,,,,,,,,,,,,,1924.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2006,59.28,,,,,,2382.0,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2008,60.2,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2009,61.14,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2010,61.88,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2012,62.06,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2013,61.83,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2014,61.81,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2015,62.15,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2016,62.46,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2017,62.5,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,JPN,A,259,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2018,62.39,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1969,52.25,,,,,,,,,,,,,1924.0,83.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1970,53.56,,,,,,,,,,,,,1924.0,83.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1971,54.56,,,,,,,,,,,,,1924.0,83.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1972,57.31,,,,,,,,,,,,,1924.0,83.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1973,57.79,,,,,,,,,,,,,1924.0,83.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1974,57.52,,,,,,,,,,,,,1924.0,83.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1975,60.26,,,,,,,,,,,,,1924.0,83.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1976,63.05,,,,,,,,,,,,266.0,1924.0,85.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1977,64.33,,,,,,,,,,,,,1924.0,85.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1978,64.36,,,,,,,,,,,,,1924.0,85.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1979,65.01,,,,,,,,,,,,,1924.0,85.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1980,64.48,,,,,,,,,,,,,1924.0,85.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1981,64.9,,,,,,,,,,,,,1924.0,85.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1982,67.04,,,,,,,,,,,,,1924.0,85.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1983,66.74,,,,,,,,,,,,,1924.0,85.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1984,66.94,,,,,,,,,,,,,1924.0,85.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1985,67.28,,,,,,,,,,,,,1924.0,85.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1986,66.99,,,,,,,,,,,,,1924.0,85.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1987,67.59,,,,,,,,,,,,,1924.0,85.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1988,67.61,,,,,,,,,,,,,1924.0,85.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1989,66.67,,,,,,,,,,,,,1924.0,85.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1990,67.62,,,,,,,,,,,,,1924.0,85.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1991,67.78,,,,,,,,,,,,,1924.0,85.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1992,67.4,,,,,,,,,,,,,1924.0,85.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_ECO_DT(1.0),YI,PRI,A,1554,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1993,67.28,,,,,,,,,,,,,1924.0,85.0,41.0,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
