DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,STE,TIME_PERIOD,OBS_VALUE,S3,T3,I13,R1,S4,T5,S14,S7,I11,C2,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1961,13.76,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1962,13.2,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1963,12.6,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1964,12.32,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1965,11.81,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1966,11.15,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1967,9.64,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1968,9.33,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1969,9.18,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1970,8.94,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1971,8.92,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1972,8.71,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1973,8.53,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1974,8.59,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1975,8.65,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1976,8.37,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1977,8.36,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1978,8.38,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1979,8.48,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1980,8.7,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1981,8.7,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1982,8.94,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1983,9.06,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1984,8.89,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1985,8.65,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1986,8.51,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1987,8.56,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1988,8.63,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1989,8.53,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1990,8.5,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1991,8.73,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1992,8.41,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1993,8.55,,,,,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1994,8.65,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1995,8.43,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1996,8.3,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1997,8.14,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1998,7.84,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1999,7.56,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2000,7.46,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2001,7.38,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2002,7.27,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2003,7.47,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2004,7.49,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2005,7.38,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2006,7.33,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2007,7.13,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2008,6.93,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2009,7.03,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2010,6.96,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2011,6.74,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2012,6.68,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2013,6.52,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2014,6.39,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2015,6.38,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2016,6.33,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2017,6.2,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,USA,A,453,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2018,6.22,,,,3513.0,,,,,,975.0,85.0,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1976,6.27,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1977,6.23,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1978,6.4,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1979,6.42,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1980,6.49,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1981,6.34,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1982,6.74,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1983,6.95,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1984,7.25,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1985,7.24,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1986,6.97,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1987,7.06,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1988,7.18,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1989,7.19,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1990,7.43,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1991,7.77,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1992,8.2,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1993,8.7,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1994,8.96,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1995,9.05,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1996,9.72,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1997,10.68,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1998,11.0,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1999,10.89,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2000,10.3,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2001,9.76,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2002,9.86,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ALL_EMP_TEMP_SEX_STE_DT(1.0),YI,CAN,A,147,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2003,10.08,,,,3513.0,,,,,,975.0,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
