DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_LBN_EAP_DWAP_SEX_AGE_RT(1.0),YI,LBN,A,3080,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE25,2007,47.82,,,13,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_LBN_EAP_DWAP_SEX_AGE_RT(1.0),YI,LBN,A,3080,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE25,2004,48.97,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_LBN_EAP_DWAP_SEX_AGE_RT(1.0),YI,LBN,A,3080,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_Y15-64,2007,47.61,,,13,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_LBN_EAP_DWAP_SEX_AGE_RT(1.0),YI,LBN,A,3080,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_Y15-64,2004,47.11,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_LBN_EAP_DWAP_SEX_AGE_RT(1.0),YI,LBN,A,3080,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y20-24,2007,45.19,,,13,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_LBN_EAP_DWAP_SEX_AGE_RT(1.0),YI,LBN,A,3080,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y20-24,2004,45.13,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_LBN_EAP_DWAP_SEX_AGE_RT(1.0),YI,LBN,A,3080,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_TOTAL,2007,43.40,,,13,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_LBN_EAP_DWAP_SEX_AGE_RT(1.0),YI,LBN,A,3080,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_TOTAL,2004,44.02,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_LBN_EAP_DWAP_SEX_AGE_RT(1.0),YI,LBN,A,3080,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y45-49,2007,53.99,,,13,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_LBN_EAP_DWAP_SEX_AGE_RT(1.0),YI,LBN,A,3080,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y45-49,2004,54.85,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_LBN_EAP_DWAP_SEX_AGE_RT(1.0),YI,LBN,A,3080,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y20-24,2007,59.38,,,13,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_LBN_EAP_DWAP_SEX_AGE_RT(1.0),YI,LBN,A,3080,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y20-24,2004,60.35,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BB,EAP_DWAP_SEX_AGE_RT
