DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_T,AGE_10YRBANDS_Y35-44,1996,87.12,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_TOTAL,1996,76.22,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_Y35-44,1996,96.80,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_Y15-24,1996,57.40,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y45-49,1996,86.27,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y40-44,1996,87.65,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y30-34,1996,96.95,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_YGE65,1996,11.34,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y35-39,1996,76.55,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_T,AGE_AGGREGATE_Y55-64,1996,58.48,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_T,AGE_AGGREGATE_YGE65,1996,7.32,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_M,AGE_AGGREGATE_YGE65,1996,11.34,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_F,AGE_AGGREGATE_TOTAL,1996,56.85,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE25,1996,67.16,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1996,62.62,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-64,1996,87.10,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_Y15-64,1996,69.21,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_T,AGE_10YRBANDS_Y15-24,1996,59.95,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_T,AGE_10YRBANDS_Y45-54,1996,83.59,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_T,AGE_10YRBANDS_Y55-64,1996,58.48,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y60-64,1996,46.45,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y55-59,1996,83.42,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y25-29,1996,85.18,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y20-24,1996,77.96,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_YGE65,1996,4.54,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y45-49,1996,78.01,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y40-44,1996,78.81,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_T,AGE_AGGREGATE_Y25-54,1996,86.67,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_Y25-34,1996,80.95,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_Y35-44,1996,77.61,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y15-19,1996,37.49,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y50-54,1996,68.91,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_JEY_EAP_DWAP_SEX_AGE_RT(1.0),YI,JEY,A,2508,EAP_DWAP_RT,SEX_T,AGE_AGGREGATE_Y15-24,1996,59.95,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
