DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_KOS_EAP_DWAP_SEX_AGE_RT(1.0),YI,KOS,A,700,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_TOTAL,2013,61.20,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_KOS_EAP_DWAP_SEX_AGE_RT(1.0),YI,KOS,A,700,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_TOTAL,2015,50.54,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_KOS_EAP_DWAP_SEX_AGE_RT(1.0),YI,KOS,A,700,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_TOTAL,2012,50.51,,,,,,,,3513,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_KOS_EAP_DWAP_SEX_AGE_RT(1.0),YI,KOS,A,700,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_TOTAL,2014,55.52,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_KOS_EAP_DWAP_SEX_AGE_RT(1.0),YI,KOS,A,700,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_TOTAL,2016,51.82,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_KOS_EAP_DWAP_SEX_AGE_RT(1.0),YI,KOS,A,700,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y20-24,2016,34.50,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_KOS_EAP_DWAP_SEX_AGE_RT(1.0),YI,KOS,A,700,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y20-24,2013,38.10,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_KOS_EAP_DWAP_SEX_AGE_RT(1.0),YI,KOS,A,700,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y20-24,2014,38.91,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_KOS_EAP_DWAP_SEX_AGE_RT(1.0),YI,KOS,A,700,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y20-24,2012,37.83,,,,,,,,3513,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_KOS_EAP_DWAP_SEX_AGE_RT(1.0),YI,KOS,A,700,EAP_DWAP_RT,SEX_T,AGE_5YRBANDS_Y20-24,2015,33.20,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
