DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_GUF_EAP_DWAP_SEX_AGE_RT(1.0),YI,GUF,A,50,EAP_DWAP_RT,SEX_T,AGE_AGGREGATE_Y55-64,1982,61.34,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GUF_EAP_DWAP_SEX_AGE_RT(1.0),YI,GUF,A,50,EAP_DWAP_RT,SEX_T,AGE_AGGREGATE_Y55-64,1974,62.56,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GUF_EAP_DWAP_SEX_AGE_RT(1.0),YI,GUF,A,50,EAP_DWAP_RT,SEX_T,AGE_AGGREGATE_Y55-64,1999,53.68,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GUF_EAP_DWAP_SEX_AGE_RT(1.0),YI,GUF,A,50,EAP_DWAP_RT,SEX_T,AGE_AGGREGATE_Y55-64,1961,61.39,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GUF_EAP_DWAP_SEX_AGE_RT(1.0),YI,GUF,A,50,EAP_DWAP_RT,SEX_T,AGE_AGGREGATE_Y55-64,1990,54.65,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GUF_EAP_DWAP_SEX_AGE_RT(1.0),YI,GUF,A,50,EAP_DWAP_RT,SEX_T,AGE_AGGREGATE_Y55-64,1967,60.44,,,,,,,,,,,,,371,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GUF_EAP_DWAP_SEX_AGE_RT(1.0),YI,GUF,A,50,EAP_DWAP_RT,SEX_M,AGE_AGGREGATE_Y55-64,1982,77,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GUF_EAP_DWAP_SEX_AGE_RT(1.0),YI,GUF,A,50,EAP_DWAP_RT,SEX_M,AGE_AGGREGATE_Y55-64,1974,79.88,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GUF_EAP_DWAP_SEX_AGE_RT(1.0),YI,GUF,A,50,EAP_DWAP_RT,SEX_M,AGE_AGGREGATE_Y55-64,1961,78.83,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_GUF_EAP_DWAP_SEX_AGE_RT(1.0),YI,GUF,A,50,EAP_DWAP_RT,SEX_M,AGE_AGGREGATE_Y55-64,1967,79.81,,,,,,,,,,,,,371,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
