DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y50-54,1992,78.80,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y50-54,1977,88.80,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y50-54,2002,66.10,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y50-54,1966,94,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y50-54,1956,96.50,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y45-49,1992,73.90,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y45-49,1977,77.60,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y45-49,2002,62.80,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y45-49,1966,75.20,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_YGE65,1992,8.70,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_YGE65,1977,13.20,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_YGE65,2002,9.30,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_YGE65,1966,29.90,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1966,67.14,,,,,,,,,,,,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1977,63.08,,,,,,,,,,,,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2002,45.98,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1956,87.97,,,,,,,,,,,1059,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1992,64.69,,105,,,,,,,,,,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-64,1966,87.69,,,,,,,,,,,,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-64,1977,83.15,,,,,,,,,,,,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-64,2002,67,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-64,1992,76.01,,105,,,,,,,,,,,,,,,,83,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_T,AGE_10YRBANDS_Y45-54,2002,64.24,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_Y45-54,2002,74.63,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_Y55-64,2002,26.86,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_T,AGE_10YRBANDS_TOTAL,1966,54.20,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_T,AGE_10YRBANDS_TOTAL,1992,45.90,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_T,AGE_10YRBANDS_TOTAL,1977,50.10,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_T,AGE_10YRBANDS_TOTAL,1956,59.70,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_T,AGE_10YRBANDS_TOTAL,2002,49.56,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y20-24,1956,78,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y20-24,1992,73,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y20-24,2002,49.10,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y20-24,1966,74.30,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_F,AGE_5YRBANDS_Y20-24,1977,75.60,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y60-64,1956,77.50,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y60-64,1966,67.50,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y60-64,1992,21.90,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ROU_EAP_DWAP_SEX_AGE_RT(1.0),YI,ROU,A,1581,EAP_DWAP_RT,SEX_M,AGE_5YRBANDS_Y60-64,1977,44.70,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
