DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE25,1991,66.67,,,,,,,,,,,,,,,,,,85,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE25,1980,61.46,,,,,,,34,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE25,1960,59.84,,,,,,,34,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE25,1970,62.11,,,,,,,34,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE25,1985,63.53,,,,,,,34,,,,,,,,,266,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_M,AGE_AGGREGATE_Y15-24,1985,18.38,,,,,,,34,,,,,,,,,266,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_M,AGE_AGGREGATE_Y15-24,1960,25.51,,,,,,,34,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_M,AGE_AGGREGATE_Y15-24,1991,14.42,,,,,,,,,,,,,,,,,,85,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_M,AGE_AGGREGATE_Y15-24,1970,24.23,,,,,,,34,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_M,AGE_AGGREGATE_Y15-24,1980,19.09,,,,,,,34,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_Y25-34,1970,97.06,,,,,,,34,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_Y25-34,1991,89.36,,,,,,,,,,,,,,,,,,85,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_Y25-34,1985,91.73,,,,,,,34,,,,,,,,,266,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_Y25-34,1960,99.27,,,,,,,34,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_M,AGE_10YRBANDS_Y25-34,1980,88.95,,,,,,,34,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_Y15-24,1970,16.83,,,,,,,34,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_Y15-24,1985,13.85,,,,,,,34,,,,,,,,,266,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_Y15-24,1991,11.64,,,,,,,,,,,,,,,,,,85,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_Y15-24,1980,11.86,,,,,,,34,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_Y15-24,1960,11.26,,,,,,,34,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_Y25-34,1970,44.24,,,,,,,34,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_Y25-34,1980,48.26,,,,,,,34,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_Y25-34,1960,27.42,,,,,,,34,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_ZAF_EAP_DWAP_SEX_AGE_RT(1.0),YI,ZAF,A,1810,EAP_DWAP_RT,SEX_F,AGE_10YRBANDS_Y25-34,1985,54.90,,,,,,,34,,,,,,,,,266,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
