DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,I12,T3,S3,C10,I13,S11,S4,R1,T5,S8,C6,S14,S9,S7,C2,I11,S5,T2,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_NFK_EAP_DWAP_SEX_AGE_RT(1.0),YI,NFK,A,1483,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_YGE15,1971,62.62,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_NFK_EAP_DWAP_SEX_AGE_RT(1.0),YI,NFK,A,1483,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_YGE15,2006,64.05,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_NFK_EAP_DWAP_SEX_AGE_RT(1.0),YI,NFK,A,1483,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_YGE15,1966,58.79,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_NFK_EAP_DWAP_SEX_AGE_RT(1.0),YI,NFK,A,1483,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_YGE15,2011,79.20,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_NFK_EAP_DWAP_SEX_AGE_RT(1.0),YI,NFK,A,1483,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE15,1966,43.94,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_NFK_EAP_DWAP_SEX_AGE_RT(1.0),YI,NFK,A,1483,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE15,2006,60.06,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_NFK_EAP_DWAP_SEX_AGE_RT(1.0),YI,NFK,A,1483,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE15,1971,51.10,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_NFK_EAP_DWAP_SEX_AGE_RT(1.0),YI,NFK,A,1483,EAP_DWAP_RT,SEX_T,AGE_YTHADULT_YGE15,2011,76.90,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_NFK_EAP_DWAP_SEX_AGE_RT(1.0),YI,NFK,A,1483,EAP_DWAP_RT,SEX_M,AGE_AGGREGATE_TOTAL,2011,79.20,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_NFK_EAP_DWAP_SEX_AGE_RT(1.0),YI,NFK,A,1483,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_YGE15,1971,40.05,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_NFK_EAP_DWAP_SEX_AGE_RT(1.0),YI,NFK,A,1483,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_YGE15,2011,75.20,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_NFK_EAP_DWAP_SEX_AGE_RT(1.0),YI,NFK,A,1483,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_YGE15,1966,29.62,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_NFK_EAP_DWAP_SEX_AGE_RT(1.0),YI,NFK,A,1483,EAP_DWAP_RT,SEX_F,AGE_YTHADULT_YGE15,2006,56.19,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_NFK_EAP_DWAP_SEX_AGE_RT(1.0),YI,NFK,A,1483,EAP_DWAP_RT,SEX_F,AGE_AGGREGATE_TOTAL,2011,75.20,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
ILO:DF_YI_NFK_EAP_DWAP_SEX_AGE_RT(1.0),YI,NFK,A,1483,EAP_DWAP_RT,SEX_T,AGE_AGGREGATE_TOTAL,2011,76.90,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
