DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,ECO,TIME_PERIOD,OBS_VALUE,T3,S3,T12,I13,S11,S4,R1,T5,S14,I11,S7,S9,C5,S5,T2,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_CIV_EMP_TEMP_SEX_ECO_DT(1.0),YI,CIV,A,7345,EMP_TEMP_DT,SEX_M,ECO_SECTOR_TOTAL,2012,100,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CIV_EMP_TEMP_SEX_ECO_DT(1.0),YI,CIV,A,7345,EMP_TEMP_DT,SEX_M,ECO_SECTOR_TOTAL,2016,100,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CIV_EMP_TEMP_SEX_ECO_DT(1.0),YI,CIV,A,7345,EMP_TEMP_DT,SEX_M,ECO_SECTOR_TOTAL,2013,100,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CIV_EMP_TEMP_SEX_ECO_DT(1.0),YI,CIV,A,7345,EMP_TEMP_DT,SEX_M,ECO_SECTOR_NAG,2012,57.27,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CIV_EMP_TEMP_SEX_ECO_DT(1.0),YI,CIV,A,7345,EMP_TEMP_DT,SEX_M,ECO_SECTOR_NAG,2013,51.08,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CIV_EMP_TEMP_SEX_ECO_DT(1.0),YI,CIV,A,7345,EMP_TEMP_DT,SEX_M,ECO_SECTOR_NAG,2016,46.28,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CIV_EMP_TEMP_SEX_ECO_DT(1.0),YI,CIV,A,7345,EMP_TEMP_DT,SEX_F,ECO_SECTOR_IND,2012,3.41,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CIV_EMP_TEMP_SEX_ECO_DT(1.0),YI,CIV,A,7345,EMP_TEMP_DT,SEX_F,ECO_SECTOR_IND,2016,3.60,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CIV_EMP_TEMP_SEX_ECO_DT(1.0),YI,CIV,A,7345,EMP_TEMP_DT,SEX_F,ECO_SECTOR_IND,2013,11.23,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CIV_EMP_TEMP_SEX_ECO_DT(1.0),YI,CIV,A,7345,EMP_TEMP_DT,SEX_M,ECO_ISIC3_B,2012,0.34,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CIV_EMP_TEMP_SEX_ECO_DT(1.0),YI,CIV,A,7345,EMP_TEMP_DT,SEX_M,ECO_ISIC3_B,2013,0.20,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CIV_EMP_TEMP_SEX_ECO_DT(1.0),YI,CIV,A,7345,EMP_TEMP_DT,SEX_F,ECO_ISIC3_A,2012,38.83,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CIV_EMP_TEMP_SEX_ECO_DT(1.0),YI,CIV,A,7345,EMP_TEMP_DT,SEX_F,ECO_ISIC3_A,2013,40.20,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CIV_EMP_TEMP_SEX_ECO_DT(1.0),YI,CIV,A,7345,EMP_TEMP_DT,SEX_M,ECO_ISIC3_P,2012,0.47,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CIV_EMP_TEMP_SEX_ECO_DT(1.0),YI,CIV,A,7345,EMP_TEMP_DT,SEX_M,ECO_ISIC3_P,2013,0.23,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_CIV_EMP_TEMP_SEX_ECO_DT(1.0),YI,CIV,A,7345,EMP_TEMP_DT,SEX_F,ECO_ISIC3_K,2012,0.76,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
