DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,ECO,TIME_PERIOD,OBS_VALUE,T3,S3,T12,I13,S11,S4,R1,T5,S14,I11,S7,S9,C5,S5,T2,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MAN,2009,1.88,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_CON,2009,4.97,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MAN,2009,1.98,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_TOTAL,2009,100,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_T,ECO_SECTOR_SER,2009,32.42,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,ECO_SECTOR_TOTAL,2009,100,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_F,ECO_SECTOR_AGR,2009,62.30,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_T,ECO_ISIC4_F,2009,4.97,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_T,ECO_ISIC4_K,2009,0.64,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_T,ECO_ISIC4_S,2009,1.45,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_T,ECO_ISIC4_T,2009,2.83,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,ECO_ISIC4_C,2009,1.98,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,ECO_ISIC4_H,2009,4.69,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,ECO_ISIC4_Q,2009,0.16,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,ECO_ISIC4_T,2009,0.65,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_F,ECO_ISIC4_D,2009,0.07,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_F,ECO_ISIC4_K,2009,0.80,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_F,ECO_ISIC4_U,2009,2.22,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_TOTAL,2009,100,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_AGR,2009,59.21,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_PUB,2009,12.65,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_CON,2009,0.64,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_T,ECO_SECTOR_IND,2009,7.03,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_F,ECO_SECTOR_IND,2009,2.47,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_T,ECO_ISIC4_G,2009,8.20,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_T,ECO_ISIC4_N,2009,0.97,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_T,ECO_ISIC4_U,2009,1.58,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,ECO_ISIC4_I,2009,3.10,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,ECO_ISIC4_K,2009,0.51,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,ECO_ISIC4_O,2009,7.86,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,ECO_ISIC4_S,2009,1.69,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_F,ECO_ISIC4_C,2009,1.75,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_F,ECO_ISIC4_L,2009,0.13,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_F,ECO_ISIC4_T,2009,5.70,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MKT,2009,17.44,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_VUT_EMP_TEMP_SEX_ECO_DT(1.0),YI,VUT,A,52,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MEL,2009,0.26,,,,,,,3513,,4077,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
