DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,ECO,TIME_PERIOD,OBS_VALUE,T3,S3,T12,I13,S11,S4,R1,T5,S14,I11,S7,S9,C5,S5,T2,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_DMA_EMP_TEMP_SEX_ECO_DT(1.0),YI,DMA,A,1075,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_PUB,1989,20.88,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_DMA_EMP_TEMP_SEX_ECO_DT(1.0),YI,DMA,A,1075,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_PUB,1999,20.36,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_DMA_EMP_TEMP_SEX_ECO_DT(1.0),YI,DMA,A,1075,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_PUB,1997,23.04,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_DMA_EMP_TEMP_SEX_ECO_DT(1.0),YI,DMA,A,1075,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MAN,1989,12.09,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_DMA_EMP_TEMP_SEX_ECO_DT(1.0),YI,DMA,A,1075,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MAN,1999,8.56,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_DMA_EMP_TEMP_SEX_ECO_DT(1.0),YI,DMA,A,1075,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MAN,1997,8.75,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_DMA_EMP_TEMP_SEX_ECO_DT(1.0),YI,DMA,A,1075,EMP_TEMP_DT,SEX_T,ECO_ISIC2_TOTAL,1989,100,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_DMA_EMP_TEMP_SEX_ECO_DT(1.0),YI,DMA,A,1075,EMP_TEMP_DT,SEX_T,ECO_ISIC2_TOTAL,1999,100,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_DMA_EMP_TEMP_SEX_ECO_DT(1.0),YI,DMA,A,1075,EMP_TEMP_DT,SEX_T,ECO_ISIC2_TOTAL,1997,100,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_DMA_EMP_TEMP_SEX_ECO_DT(1.0),YI,DMA,A,1075,EMP_TEMP_DT,SEX_M,ECO_SECTOR_NAG,1989,61.35,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_DMA_EMP_TEMP_SEX_ECO_DT(1.0),YI,DMA,A,1075,EMP_TEMP_DT,SEX_M,ECO_SECTOR_NAG,1999,65.72,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_DMA_EMP_TEMP_SEX_ECO_DT(1.0),YI,DMA,A,1075,EMP_TEMP_DT,SEX_M,ECO_SECTOR_NAG,1997,68.61,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_DMA_EMP_TEMP_SEX_ECO_DT(1.0),YI,DMA,A,1075,EMP_TEMP_DT,SEX_F,ECO_SECTOR_AGR,1989,12.73,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_DMA_EMP_TEMP_SEX_ECO_DT(1.0),YI,DMA,A,1075,EMP_TEMP_DT,SEX_F,ECO_SECTOR_AGR,1997,13.76,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_DMA_EMP_TEMP_SEX_ECO_DT(1.0),YI,DMA,A,1075,EMP_TEMP_DT,SEX_F,ECO_SECTOR_AGR,1999,16.07,,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_DMA_EMP_TEMP_SEX_ECO_DT(1.0),YI,DMA,A,1074,EMP_TEMP_DT,SEX_T,ECO_ISIC2_4,1991,1.28,,16,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_DMA_EMP_TEMP_SEX_ECO_DT(1.0),YI,DMA,A,1074,EMP_TEMP_DT,SEX_T,ECO_ISIC2_4,2001,1.65,,16,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_DMA_EMP_TEMP_SEX_ECO_DT(1.0),YI,DMA,A,1074,EMP_TEMP_DT,SEX_M,ECO_ISIC2_3,1991,6.80,,16,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_DMA_EMP_TEMP_SEX_ECO_DT(1.0),YI,DMA,A,1074,EMP_TEMP_DT,SEX_M,ECO_ISIC2_3,2001,7.45,,16,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
