DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,ECO,TIME_PERIOD,OBS_VALUE,T3,S3,T12,I13,S11,S4,R1,T5,S14,I11,S7,S9,C5,S5,T2,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_HUN_EMP_TEMP_SEX_ECO_DT(1.0),YI,HUN,A,2237,EMP_TEMP_DT,SEX_T,ECO_SECTOR_TOTAL,1999,100,,,,,,,2384,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_HUN_EMP_TEMP_SEX_ECO_DT(1.0),YI,HUN,A,2237,EMP_TEMP_DT,SEX_T,ECO_SECTOR_TOTAL,2018,100,,,,,,,2384,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_HUN_EMP_TEMP_SEX_ECO_DT(1.0),YI,HUN,A,2237,EMP_TEMP_DT,SEX_T,ECO_SECTOR_TOTAL,1992,100,104,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_HUN_EMP_TEMP_SEX_ECO_DT(1.0),YI,HUN,A,2237,EMP_TEMP_DT,SEX_T,ECO_SECTOR_TOTAL,2005,100,,,,,,,2384,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_HUN_EMP_TEMP_SEX_ECO_DT(1.0),YI,HUN,A,2237,EMP_TEMP_DT,SEX_T,ECO_SECTOR_TOTAL,1995,100,104,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_HUN_EMP_TEMP_SEX_ECO_DT(1.0),YI,HUN,A,2237,EMP_TEMP_DT,SEX_T,ECO_SECTOR_TOTAL,1993,100,104,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_HUN_EMP_TEMP_SEX_ECO_DT(1.0),YI,HUN,A,2237,EMP_TEMP_DT,SEX_T,ECO_SECTOR_TOTAL,2002,100,,,,,,,2384,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_HUN_EMP_TEMP_SEX_ECO_DT(1.0),YI,HUN,A,2237,EMP_TEMP_DT,SEX_T,ECO_SECTOR_TOTAL,1994,100,104,,,,,,,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_HUN_EMP_TEMP_SEX_ECO_DT(1.0),YI,HUN,A,2237,EMP_TEMP_DT,SEX_T,ECO_SECTOR_TOTAL,2006,100,,,,,,,2384,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_HUN_EMP_TEMP_SEX_ECO_DT(1.0),YI,HUN,A,2237,EMP_TEMP_DT,SEX_T,ECO_SECTOR_TOTAL,2013,100,,,,,,,2384,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_HUN_EMP_TEMP_SEX_ECO_DT(1.0),YI,HUN,A,2237,EMP_TEMP_DT,SEX_T,ECO_SECTOR_TOTAL,2008,100,,,,,,,2384,,,264,,,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_HUN_EMP_TEMP_SEX_ECO_DT(1.0),YI,HUN,A,2237,EMP_TEMP_DT,SEX_T,ECO_SECTOR_TOTAL,1998,100,,,,,,,2384,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_HUN_EMP_TEMP_SEX_ECO_DT(1.0),YI,HUN,A,2237,EMP_TEMP_DT,SEX_T,ECO_SECTOR_TOTAL,2011,100,,,,,,,2384,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_HUN_EMP_TEMP_SEX_ECO_DT(1.0),YI,HUN,A,2237,EMP_TEMP_DT,SEX_T,ECO_SECTOR_TOTAL,2012,100,,,,,,,2384,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_HUN_EMP_TEMP_SEX_ECO_DT(1.0),YI,HUN,A,2237,EMP_TEMP_DT,SEX_T,ECO_SECTOR_TOTAL,1997,100,,,,,,,2384,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_HUN_EMP_TEMP_SEX_ECO_DT(1.0),YI,HUN,A,2237,EMP_TEMP_DT,SEX_T,ECO_SECTOR_TOTAL,2017,100,,,,,,,2384,,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_ECO_DT
