DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,ECO,TIME_PERIOD,OBS_VALUE,T3,S3,T12,I13,S11,S4,R1,T5,S14,I11,S7,S9,C5,S5,T2,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_AGR,2005,35.24,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_TOTAL,2005,100,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MEL,2005,1.81,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_PUB,2005,4.98,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_M,ECO_SECTOR_X,2005,17.67,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_AGR,2005,31.14,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_CON,2005,6.65,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_AGR,2005,39.15,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_M,ECO_SECTOR_IND,2005,20,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_M,ECO_SECTOR_AGR,2005,31.14,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_M,ECO_SECTOR_NAG,2005,68.86,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,2005,31.19,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_F,ECO_SECTOR_TOTAL,2005,100,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_TOTAL,2005,100,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_PUB,2005,9.03,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_MAN,2005,21.16,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_T,ECO_SECTOR_TOTAL,2005,100,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_F,ECO_SECTOR_NAG,2005,60.85,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MAN,2005,16.46,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MAN,2005,11.54,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_TOTAL,2005,100,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_MKT,2005,28.36,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_F,ECO_AGGREGATE_X,2005,6.26,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_T,ECO_SECTOR_NAG,2005,64.76,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_F,ECO_SECTOR_IND,2005,21.25,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_F,ECO_SECTOR_SER,2005,33.34,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_F,ECO_SECTOR_X,2005,6.26,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MKT,2005,17.91,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_X,2005,17.67,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_T,ECO_SECTOR_AGR,2005,35.24,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_F,ECO_SECTOR_AGR,2005,39.15,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_CON,2005,3.28,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MKT,2005,23.26,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_T,ECO_SECTOR_IND,2005,20.64,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_T,ECO_SECTOR_SER,2005,32.29,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_T,ECO_SECTOR_X,2005,11.83,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_COG_EMP_TEMP_SEX_ECO_DT(1.0),YI,COG,A,12942,EMP_TEMP_DT,SEX_M,ECO_SECTOR_TOTAL,2005,100,,,,,,,3513,,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_ECO_DT
