DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,ECO,TIME_PERIOD,OBS_VALUE,T3,S3,T12,I13,S11,S4,R1,T5,S14,I11,S7,S9,C5,S5,T2,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_BRN_EMP_TEMP_SEX_ECO_DT(1.0),YI,BRN,A,957,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_X,1991,0.09,,19,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BRN_EMP_TEMP_SEX_ECO_DT(1.0),YI,BRN,A,957,EMP_TEMP_DT,SEX_T,ECO_SECTOR_X,1991,0.09,,19,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BRN_EMP_TEMP_SEX_ECO_DT(1.0),YI,BRN,A,957,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MAN,1991,3.61,,19,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BRN_EMP_TEMP_SEX_ECO_DT(1.0),YI,BRN,A,957,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_MAN,2001,9.07,,19,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BRN_EMP_TEMP_SEX_ECO_DT(1.0),YI,BRN,A,957,EMP_TEMP_DT,SEX_F,ECO_SECTOR_AGR,1991,1.63,,19,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BRN_EMP_TEMP_SEX_ECO_DT(1.0),YI,BRN,A,957,EMP_TEMP_DT,SEX_F,ECO_SECTOR_AGR,2001,0.35,,19,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BRN_EMP_TEMP_SEX_ECO_DT(1.0),YI,BRN,A,957,EMP_TEMP_DT,SEX_F,ECO_SECTOR_NAG,1991,98.37,,19,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BRN_EMP_TEMP_SEX_ECO_DT(1.0),YI,BRN,A,957,EMP_TEMP_DT,SEX_F,ECO_SECTOR_NAG,2001,99.65,,19,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BRN_EMP_TEMP_SEX_ECO_DT(1.0),YI,BRN,A,957,EMP_TEMP_DT,SEX_T,ECO_ISIC2_3,1991,3.81,,19,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_BRN_EMP_TEMP_SEX_ECO_DT(1.0),YI,BRN,A,957,EMP_TEMP_DT,SEX_T,ECO_ISIC2_8,1991,5.44,,19,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
