DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,ECO,TIME_PERIOD,OBS_VALUE,T3,S3,T12,I13,S11,S4,R1,T5,S14,I11,S7,S9,C5,S5,T2,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_M,ECO_SECTOR_SER,1999,54.52,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_T,ECO_ISIC2_1,1999,20.85,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_M,ECO_ISIC2_8,1999,4.35,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_F,ECO_ISIC2_TOTAL,1999,100,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_F,ECO_ISIC2_6,1999,13.53,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_F,ECO_ISIC2_8,1999,8.11,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_CON,1999,8.36,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_TOTAL,1999,100,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,72,EMP_TEMP_DT,SEX_T,ECO_SECTOR_IND,2009,10.47,90,,,,,,,,,,,,,,,,DT,PT,0,,1,EA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,72,EMP_TEMP_DT,SEX_T,ECO_SECTOR_IND,2010,9.40,,,,,,,,,,,,,,,,,DT,PT,0,,1,EA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,72,EMP_TEMP_DT,SEX_T,ECO_ISIC3_M,2009,4.07,90,,,,,,,,,,,,,,,,DT,PT,0,,1,EA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,72,EMP_TEMP_DT,SEX_T,ECO_ISIC3_M,2010,4.35,,,,,,,,,,,,,,,,,DT,PT,0,,1,EA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,72,EMP_TEMP_DT,SEX_T,ECO_ISIC3_N,2009,2.44,90,,,,,,,,,,,,,,,,DT,PT,0,,1,EA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,72,EMP_TEMP_DT,SEX_T,ECO_ISIC3_N,2010,2.34,,,,,,,,,,,,,,,,,DT,PT,0,,1,EA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,72,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MEL,2009,3.05,90,,,,,,,,,,,,,,,,DT,PT,0,,1,EA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,72,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MEL,2010,3.04,,,,,,,,,,,,,,,,,DT,PT,0,,1,EA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,72,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_TOTAL,2010,100,,,,,,,,,,,,,,,,,DT,PT,0,,1,EA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,72,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_TOTAL,2009,100,90,,,,,,,,,,,,,,,,DT,PT,0,,1,EA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,72,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_CON,2010,5.64,,,,,,,,,,,,,,,,,DT,PT,0,,1,EA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,72,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_CON,2009,6.66,90,,,,,,,,,,,,,,,,DT,PT,0,,1,EA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,72,EMP_TEMP_DT,SEX_T,ECO_ISIC3_J,2010,2.11,,,,,,,,,,,,,,,,,DT,PT,0,,1,EA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,72,EMP_TEMP_DT,SEX_T,ECO_ISIC3_J,2009,2.04,90,,,,,,,,,,,,,,,,DT,PT,0,,1,EA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,72,EMP_TEMP_DT,SEX_T,ECO_SECTOR_NAG,2010,88.97,,,,,,,,,,,,,,,,,DT,PT,0,,1,EA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,72,EMP_TEMP_DT,SEX_T,ECO_SECTOR_NAG,2009,92.79,90,,,,,,,,,,,,,,,,DT,PT,0,,1,EA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_T,ECO_SECTOR_SER,1999,58.31,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_T,ECO_SECTOR_NAG,1999,79.15,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_M,ECO_SECTOR_TOTAL,1999,100,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_M,ECO_SECTOR_NAG,1999,73.36,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_F,ECO_SECTOR_AGR,1999,7.88,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_F,ECO_SECTOR_NAG,1999,92.12,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_T,ECO_ISIC2_TOTAL,1999,100,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_M,ECO_ISIC2_7,1999,9.40,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_M,ECO_ISIC2_9,1999,35.57,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_F,ECO_ISIC2_1,1999,7.88,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MKT,1999,20.81,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_T,ECO_AGGREGATE_MAN,1999,7.50,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
ILO:DF_YI_MHL_EMP_TEMP_SEX_ECO_DT(1.0),YI,MHL,A,1406,EMP_TEMP_DT,SEX_M,ECO_AGGREGATE_CON,1999,11.90,,17,,,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_ECO_DT
