DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,STE,TIME_PERIOD,OBS_VALUE,S3,T3,I13,S4,R1,T5,S14,C2,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_SLV_EMP_TEMP_SEX_STE_DT(1.0),YI,SLV,A,1635,EMP_TEMP_DT,SEX_T,STE_ICSE93_4,1994,0.56,23,,,,,,,,,,239,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLV_EMP_TEMP_SEX_STE_DT(1.0),YI,SLV,A,1635,EMP_TEMP_DT,SEX_T,STE_ICSE93_4,2001,0.15,23,,,,,,,,,,239,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLV_EMP_TEMP_SEX_STE_DT(1.0),YI,SLV,A,1635,EMP_TEMP_DT,SEX_T,STE_ICSE93_4,2005,0.03,23,,,,,,,,,,239,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLV_EMP_TEMP_SEX_STE_DT(1.0),YI,SLV,A,1635,EMP_TEMP_DT,SEX_T,STE_ICSE93_4,2008,0.02,,,,,,,,,,,85,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLV_EMP_TEMP_SEX_STE_DT(1.0),YI,SLV,A,1635,EMP_TEMP_DT,SEX_T,STE_ICSE93_4,1998,0.15,23,,,,,,,,,,239,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLV_EMP_TEMP_SEX_STE_DT(1.0),YI,SLV,A,1635,EMP_TEMP_DT,SEX_T,STE_ICSE93_4,2003,0.05,23,,,,,,,,,,239,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLV_EMP_TEMP_SEX_STE_DT(1.0),YI,SLV,A,1635,EMP_TEMP_DT,SEX_T,STE_ICSE93_4,2007,0.01,23,,,,,,,,,,239,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLV_EMP_TEMP_SEX_STE_DT(1.0),YI,SLV,A,1635,EMP_TEMP_DT,SEX_T,STE_ICSE93_4,2009,0.01,,,,,,,,,,,85,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLV_EMP_TEMP_SEX_STE_DT(1.0),YI,SLV,A,1635,EMP_TEMP_DT,SEX_T,STE_ICSE93_4,1999,0.43,23,,,,,,,,,,239,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLV_EMP_TEMP_SEX_STE_DT(1.0),YI,SLV,A,1635,EMP_TEMP_DT,SEX_T,STE_ICSE93_4,1996,0.37,23,,,,,,,,,,239,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLV_EMP_TEMP_SEX_STE_DT(1.0),YI,SLV,A,1635,EMP_TEMP_DT,SEX_T,STE_ICSE93_4,2010,0,,,,,,,,,,,85,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLV_EMP_TEMP_SEX_STE_DT(1.0),YI,SLV,A,1635,EMP_TEMP_DT,SEX_T,STE_ICSE93_4,1995,0.36,23,,,,,,,,,,239,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLV_EMP_TEMP_SEX_STE_DT(1.0),YI,SLV,A,1635,EMP_TEMP_DT,SEX_T,STE_ICSE93_4,2002,0.04,23,,,,,,,,,,239,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
