DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,STE,TIME_PERIOD,OBS_VALUE,S3,T3,I13,S4,R1,T5,S14,C2,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_TOTAL,2013,100,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_X,2013,6.14,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2013,4.13,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_SLF,2013,7.34,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_SLF,2013,10.47,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_T,STE_ICSE93_6,2013,3.83,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_M,STE_ICSE93_6,2013,2.36,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_F,STE_ICSE93_3,2013,6.40,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_X,2013,2.36,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_TOTAL,2013,100,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_M,STE_ICSE93_5,2013,1.76,,,,,3513,,,,,,254,,U,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_F,STE_ICSE93_2,2013,1.74,,,,,3513,,,,,,254,,U,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_T,STE_ICSE93_2,2013,2.45,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_X,2013,3.83,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_EES,2013,90.30,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_M,STE_ICSE93_2,2013,2.90,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_F,STE_ICSE93_5,2013,2.31,,,,,3513,,,,,,254,,U,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_SLF,2013,8.56,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_T,STE_ICSE93_1,2013,87.62,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_M,STE_ICSE93_3,2013,2.68,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_TOTAL,2013,100,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_EES,2013,87.62,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_EES,2013,83.40,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_M,STE_ICSE93_1,2013,90.30,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_F,STE_ICSE93_6,2013,6.14,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2013,100,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_T,STE_ICSE93_5,2013,1.97,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_M,STE_ICSE93_TOTAL,2013,100,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_F,STE_ICSE93_TOTAL,2013,100,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NRU_EMP_TEMP_SEX_STE_DT(1.0),YI,NRU,A,14049,EMP_TEMP_DT,SEX_F,STE_ICSE93_1,2013,83.40,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
