DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,STE,TIME_PERIOD,OBS_VALUE,S3,T3,I13,S4,R1,T5,S14,C2,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_OMN_EMP_TEMP_SEX_STE_DT(1.0),YI,OMN,A,719,EMP_TEMP_DT,SEX_T,STE_ICSE93_6,1993,1.29,23,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_OMN_EMP_TEMP_SEX_STE_DT(1.0),YI,OMN,A,719,EMP_TEMP_DT,SEX_T,STE_ICSE93_6,2010,0.24,23,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_OMN_EMP_TEMP_SEX_STE_DT(1.0),YI,OMN,A,719,EMP_TEMP_DT,SEX_M,STE_ICSE93_2,1993,2.22,23,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_OMN_EMP_TEMP_SEX_STE_DT(1.0),YI,OMN,A,719,EMP_TEMP_DT,SEX_M,STE_ICSE93_2,2010,1.27,23,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_OMN_EMP_TEMP_SEX_STE_DT(1.0),YI,OMN,A,719,EMP_TEMP_DT,SEX_M,STE_ICSE93_3,1993,11.27,23,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_OMN_EMP_TEMP_SEX_STE_DT(1.0),YI,OMN,A,719,EMP_TEMP_DT,SEX_M,STE_ICSE93_3,2010,2.08,23,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_OMN_EMP_TEMP_SEX_STE_DT(1.0),YI,OMN,A,1520,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,1996,100,,,,,,,,,,,81,356,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_OMN_EMP_TEMP_SEX_STE_DT(1.0),YI,OMN,A,1520,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2000,100,,,,,,,,,,,81,356,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_OMN_EMP_TEMP_SEX_STE_DT(1.0),YI,OMN,A,1520,EMP_TEMP_DT,SEX_M,STE_ICSE93_1,2000,87.83,,,,,,,,,,,81,356,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_OMN_EMP_TEMP_SEX_STE_DT(1.0),YI,OMN,A,1520,EMP_TEMP_DT,SEX_M,STE_ICSE93_1,1996,86.02,,,,,,,,,,,81,356,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_OMN_EMP_TEMP_SEX_STE_DT(1.0),YI,OMN,A,719,EMP_TEMP_DT,SEX_F,STE_ICSE93_6,2010,0.57,23,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_OMN_EMP_TEMP_SEX_STE_DT(1.0),YI,OMN,A,719,EMP_TEMP_DT,SEX_F,STE_ICSE93_6,1993,2.41,23,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_OMN_EMP_TEMP_SEX_STE_DT(1.0),YI,OMN,A,1520,EMP_TEMP_DT,SEX_F,STE_ICSE93_TOTAL,1996,100,,,,,,,,,,,81,356,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_OMN_EMP_TEMP_SEX_STE_DT(1.0),YI,OMN,A,1520,EMP_TEMP_DT,SEX_F,STE_ICSE93_TOTAL,2000,100,,,,,,,,,,,81,356,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_OMN_EMP_TEMP_SEX_STE_DT(1.0),YI,OMN,A,1520,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,2000,9.59,,,,,,,,,,,81,356,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_OMN_EMP_TEMP_SEX_STE_DT(1.0),YI,OMN,A,1520,EMP_TEMP_DT,SEX_T,STE_ICSE93_3,1996,10.37,,,,,,,,,,,81,356,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_OMN_EMP_TEMP_SEX_STE_DT(1.0),YI,OMN,A,1520,EMP_TEMP_DT,SEX_M,STE_ICSE93_3,2000,9.64,,,,,,,,,,,81,356,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_OMN_EMP_TEMP_SEX_STE_DT(1.0),YI,OMN,A,1520,EMP_TEMP_DT,SEX_M,STE_ICSE93_3,1996,10.82,,,,,,,,,,,81,356,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
