DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,STE,TIME_PERIOD,OBS_VALUE,S3,T3,I13,S4,R1,T5,S14,C2,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_ARM_EMP_TEMP_SEX_STE_DT(1.0),YI,ARM,A,173,EMP_TEMP_DT,SEX_T,STE_ICSE93_6,2007,0.12,,240,,,3513,,,,,,,,U,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ARM_EMP_TEMP_SEX_STE_DT(1.0),YI,ARM,A,173,EMP_TEMP_DT,SEX_T,STE_ICSE93_6,2008,0.13,,240,,,3513,,,,,,,,U,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ARM_EMP_TEMP_SEX_STE_DT(1.0),YI,ARM,A,173,EMP_TEMP_DT,SEX_T,STE_ICSE93_6,2014,0.22,,240,,,3513,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ARM_EMP_TEMP_SEX_STE_DT(1.0),YI,ARM,A,173,EMP_TEMP_DT,SEX_T,STE_ICSE93_6,2016,0.06,,240,,,3513,,,,,,,,U,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ARM_EMP_TEMP_SEX_STE_DT(1.0),YI,ARM,A,173,EMP_TEMP_DT,SEX_T,STE_ICSE93_6,2015,0.16,,240,,,3513,,,,,,,,U,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ARM_EMP_TEMP_SEX_STE_DT(1.0),YI,ARM,A,173,EMP_TEMP_DT,SEX_F,STE_ICSE93_1,2007,53.09,,240,,,3513,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ARM_EMP_TEMP_SEX_STE_DT(1.0),YI,ARM,A,173,EMP_TEMP_DT,SEX_F,STE_ICSE93_1,2013,52.06,,240,,,3513,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ARM_EMP_TEMP_SEX_STE_DT(1.0),YI,ARM,A,173,EMP_TEMP_DT,SEX_F,STE_ICSE93_1,2009,52.71,,240,,,3513,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ARM_EMP_TEMP_SEX_STE_DT(1.0),YI,ARM,A,173,EMP_TEMP_DT,SEX_F,STE_ICSE93_1,2011,51.57,,240,,,3513,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_ARM_EMP_TEMP_SEX_STE_DT(1.0),YI,ARM,A,173,EMP_TEMP_DT,SEX_F,STE_ICSE93_1,2017,55.44,,240,,,3513,,,,,,,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
