DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,STE,TIME_PERIOD,OBS_VALUE,S3,T3,I13,S4,R1,T5,S14,C2,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,1996,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2004,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2010,100,,,,,2384,,,,264,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,1998,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2011,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2013,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2016,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2000,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2003,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2008,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2009,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2012,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,1997,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,1999,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2007,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2014,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2017,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2015,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2018,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2001,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2002,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2005,100,,,,,2384,,,,264,,,,B,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2006,100,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_SLF,1996,15.56,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_SLF,2012,12.92,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_SLF,2016,13,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_SLF,1998,15.59,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_SLF,1999,15.42,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_SLF,2008,13.22,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_SLF,2011,12.95,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_CHE_EMP_TEMP_SEX_STE_DT(1.0),YI,CHE,A,2253,EMP_TEMP_DT,SEX_F,STE_AGGREGATE_SLF,2015,13.07,,,,,2384,,,,,,,,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
