DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,STE,TIME_PERIOD,OBS_VALUE,S3,T3,I13,S4,R1,T5,S14,C2,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_NCL_EMP_TEMP_SEX_STE_DT(1.0),YI,NCL,A,92,EMP_TEMP_DT,SEX_F,STE_ICSE93_TOTAL,1996,100,,,,,,,,,,,83,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NCL_EMP_TEMP_SEX_STE_DT(1.0),YI,NCL,A,92,EMP_TEMP_DT,SEX_F,STE_ICSE93_TOTAL,2014,100,19,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NCL_EMP_TEMP_SEX_STE_DT(1.0),YI,NCL,A,92,EMP_TEMP_DT,SEX_T,STE_ICSE93_1,2014,82.52,19,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NCL_EMP_TEMP_SEX_STE_DT(1.0),YI,NCL,A,92,EMP_TEMP_DT,SEX_T,STE_ICSE93_1,1996,83.79,,,,,,,,,,,83,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NCL_EMP_TEMP_SEX_STE_DT(1.0),YI,NCL,A,92,EMP_TEMP_DT,SEX_T,STE_ICSE93_2,2014,17.48,19,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NCL_EMP_TEMP_SEX_STE_DT(1.0),YI,NCL,A,92,EMP_TEMP_DT,SEX_T,STE_ICSE93_2,1996,15.87,,,,,,,,974,,,83,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NCL_EMP_TEMP_SEX_STE_DT(1.0),YI,NCL,A,92,EMP_TEMP_DT,SEX_M,STE_ICSE93_TOTAL,1996,100,,,,,,,,,,,83,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NCL_EMP_TEMP_SEX_STE_DT(1.0),YI,NCL,A,92,EMP_TEMP_DT,SEX_M,STE_ICSE93_TOTAL,2014,100,19,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NCL_EMP_TEMP_SEX_STE_DT(1.0),YI,NCL,A,92,EMP_TEMP_DT,SEX_M,STE_ICSE93_1,1996,80.48,,,,,,,,,,,83,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_NCL_EMP_TEMP_SEX_STE_DT(1.0),YI,NCL,A,92,EMP_TEMP_DT,SEX_M,STE_ICSE93_1,2014,79.72,19,,,,,,,,,,,,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
