DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,STE,TIME_PERIOD,OBS_VALUE,S3,T3,I13,S4,R1,T5,S14,C2,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_SLB_EMP_TEMP_SEX_STE_DT(1.0),YI,SLB,A,14050,EMP_TEMP_DT,SEX_T,STE_ICSE93_6,2013,13.36,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLB_EMP_TEMP_SEX_STE_DT(1.0),YI,SLB,A,14050,EMP_TEMP_DT,SEX_M,STE_ICSE93_6,2013,11.18,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLB_EMP_TEMP_SEX_STE_DT(1.0),YI,SLB,A,14050,EMP_TEMP_DT,SEX_F,STE_ICSE93_2,2013,0.34,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLB_EMP_TEMP_SEX_STE_DT(1.0),YI,SLB,A,14050,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_X,2013,13.36,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLB_EMP_TEMP_SEX_STE_DT(1.0),YI,SLB,A,14050,EMP_TEMP_DT,SEX_M,STE_AGGREGATE_X,2013,11.18,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLB_EMP_TEMP_SEX_STE_DT(1.0),YI,SLB,A,14050,EMP_TEMP_DT,SEX_M,STE_ICSE93_TOTAL,2013,100,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLB_EMP_TEMP_SEX_STE_DT(1.0),YI,SLB,A,14050,EMP_TEMP_DT,SEX_M,STE_ICSE93_1,2013,32.57,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLB_EMP_TEMP_SEX_STE_DT(1.0),YI,SLB,A,14050,EMP_TEMP_DT,SEX_M,STE_ICSE93_5,2013,42.11,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLB_EMP_TEMP_SEX_STE_DT(1.0),YI,SLB,A,14050,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_TOTAL,2013,100,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_SLB_EMP_TEMP_SEX_STE_DT(1.0),YI,SLB,A,14050,EMP_TEMP_DT,SEX_T,STE_AGGREGATE_EES,2013,25.28,,,,,3513,,,,,,254,,,DT,PT,0,,1,BB,EMP_TEMP_SEX_STE_DT
