DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,STE,TIME_PERIOD,OBS_VALUE,S3,T3,I13,S4,R1,T5,S14,C2,I11,S7,T2,S5,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
ILO:DF_YI_AIA_EMP_TEMP_SEX_STE_DT(1.0),YI,AIA,A,840,EMP_TEMP_DT,SEX_M,STE_ICSE93_2,1999,17.96,20,,,,,,,974,,,,41,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_AIA_EMP_TEMP_SEX_STE_DT(1.0),YI,AIA,A,840,EMP_TEMP_DT,SEX_M,STE_ICSE93_6,1999,10.20,20,,,,,,,,,,,41,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_AIA_EMP_TEMP_SEX_STE_DT(1.0),YI,AIA,A,839,EMP_TEMP_DT,SEX_T,STE_ICSE93_5,2001,5.97,16,,,,,,,,,,,41,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_AIA_EMP_TEMP_SEX_STE_DT(1.0),YI,AIA,A,839,EMP_TEMP_DT,SEX_M,STE_ICSE93_3,2001,2.16,16,,,,,,,,,,,41,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_AIA_EMP_TEMP_SEX_STE_DT(1.0),YI,AIA,A,839,EMP_TEMP_DT,SEX_F,STE_ICSE93_4,2001,0.27,16,,,,,,,,,,,41,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_AIA_EMP_TEMP_SEX_STE_DT(1.0),YI,AIA,A,839,EMP_TEMP_DT,SEX_F,STE_ICSE93_6,2001,6.92,16,,,,,,,,,,,41,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_AIA_EMP_TEMP_SEX_STE_DT(1.0),YI,AIA,A,840,EMP_TEMP_DT,SEX_M,STE_ICSE93_TOTAL,1999,100,20,,,,,,,,,,,41,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_AIA_EMP_TEMP_SEX_STE_DT(1.0),YI,AIA,A,840,EMP_TEMP_DT,SEX_F,STE_ICSE93_6,1999,8.29,20,,,,,,,,,,,41,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_AIA_EMP_TEMP_SEX_STE_DT(1.0),YI,AIA,A,839,EMP_TEMP_DT,SEX_M,STE_ICSE93_2,2001,12.87,16,,,,,,,,,,,41,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_AIA_EMP_TEMP_SEX_STE_DT(1.0),YI,AIA,A,839,EMP_TEMP_DT,SEX_F,STE_ICSE93_3,2001,1.37,16,,,,,,,,,,,41,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_AIA_EMP_TEMP_SEX_STE_DT(1.0),YI,AIA,A,839,EMP_TEMP_DT,SEX_T,STE_ICSE93_TOTAL,2001,100,16,,,,,,,,,,,41,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_AIA_EMP_TEMP_SEX_STE_DT(1.0),YI,AIA,A,839,EMP_TEMP_DT,SEX_M,STE_ICSE93_TOTAL,2001,100,16,,,,,,,,,,,41,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_AIA_EMP_TEMP_SEX_STE_DT(1.0),YI,AIA,A,839,EMP_TEMP_DT,SEX_F,STE_ICSE93_2,2001,21.68,16,,,,,,,,,,,41,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_AIA_EMP_TEMP_SEX_STE_DT(1.0),YI,AIA,A,840,EMP_TEMP_DT,SEX_F,STE_ICSE93_2,1999,8.81,20,,,,,,,974,,,,41,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_AIA_EMP_TEMP_SEX_STE_DT(1.0),YI,AIA,A,840,EMP_TEMP_DT,SEX_T,STE_ICSE93_1,1999,77.02,20,,,,,,,,,,,41,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_AIA_EMP_TEMP_SEX_STE_DT(1.0),YI,AIA,A,840,EMP_TEMP_DT,SEX_T,STE_ICSE93_6,1999,9.30,20,,,,,,,,,,,41,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_AIA_EMP_TEMP_SEX_STE_DT(1.0),YI,AIA,A,840,EMP_TEMP_DT,SEX_M,STE_ICSE93_1,1999,71.84,20,,,,,,,,,,,41,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_AIA_EMP_TEMP_SEX_STE_DT(1.0),YI,AIA,A,840,EMP_TEMP_DT,SEX_F,STE_ICSE93_1,1999,82.90,20,,,,,,,,,,,41,,DT,PT,0,,1,BA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_AIA_EMP_TEMP_SEX_STE_DT(1.0),YI,AIA,A,839,EMP_TEMP_DT,SEX_T,STE_ICSE93_1,2001,64.56,16,,,,,,,,,,,41,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
ILO:DF_YI_AIA_EMP_TEMP_SEX_STE_DT(1.0),YI,AIA,A,839,EMP_TEMP_DT,SEX_T,STE_ICSE93_4,2001,0.23,16,,,,,,,,,,,41,,DT,PT,0,,1,AA,EMP_TEMP_SEX_STE_DT
